date,global
00/00/0000 00:00:00,0.502354
00/00/0000 00:05:00,0.5033489999999999
00/00/0000 00:10:00,0.5043489999999999
00/00/0000 00:15:00,0.505354
00/00/0000 00:20:00,0.506364
00/00/0000 00:25:00,0.5073810000000001
00/00/0000 00:30:00,0.508402
00/00/0000 00:35:00,0.509429
00/00/0000 00:40:00,0.510462
00/00/0000 00:45:00,0.511501
00/00/0000 00:50:00,0.512545
00/00/0000 00:55:00,0.513595
00/00/0000 01:00:00,0.514651
00/00/0000 01:05:00,0.515712
00/00/0000 01:10:00,0.51678
00/00/0000 01:15:00,0.517853
00/00/0000 01:20:00,0.518933
00/00/0000 01:25:00,0.520019
00/00/0000 01:30:00,0.521111
00/00/0000 01:35:00,0.522209
00/00/0000 01:40:00,0.523313
00/00/0000 01:45:00,0.524424
00/00/0000 01:50:00,0.525541
00/00/0000 01:55:00,0.5266649999999999
00/00/0000 02:00:00,0.527795
00/00/0000 02:05:00,0.528931
00/00/0000 02:10:00,0.530075
00/00/0000 02:15:00,0.531225
00/00/0000 02:20:00,0.532381
00/00/0000 02:25:00,0.5335449999999999
00/00/0000 02:30:00,0.5347149999999999
00/00/0000 02:35:00,0.5358930000000001
00/00/0000 02:40:00,0.537077
00/00/0000 02:45:00,0.538269
00/00/0000 02:50:00,0.539467
00/00/0000 02:55:00,0.540673
00/00/0000 03:00:00,0.541886
00/00/0000 03:05:00,0.543107
00/00/0000 03:10:00,0.544335
00/00/0000 03:15:00,0.54557
00/00/0000 03:20:00,0.546814
00/00/0000 03:25:00,0.548064
00/00/0000 03:30:00,0.549323
00/00/0000 03:35:00,0.550589
00/00/0000 03:40:00,0.551864
00/00/0000 03:45:00,0.553146
00/00/0000 03:50:00,0.5544359999999999
00/00/0000 03:55:00,0.5557350000000001
00/00/0000 04:00:00,0.557042
00/00/0000 04:05:00,0.558357
00/00/0000 04:10:00,0.5596800000000001
00/00/0000 04:15:00,0.561012
00/00/0000 04:20:00,0.562353
00/00/0000 04:25:00,0.563702
00/00/0000 04:30:00,0.56506
00/00/0000 04:35:00,0.566427
00/00/0000 04:40:00,0.567803
00/00/0000 04:45:00,0.569188
00/00/0000 04:50:00,0.5705819999999999
00/00/0000 04:55:00,0.5719850000000001
00/00/0000 05:00:00,0.573407
00/00/0000 05:05:00,0.574836
00/00/0000 05:10:00,0.576268
00/00/0000 05:15:00,0.577709
00/00/0000 05:20:00,0.57916
00/00/0000 05:25:00,0.580621
