date,global
00/00/0000 00:00:00,0.657716
00/00/0000 00:05:00,0.659062
00/00/0000 00:10:00,0.660417
00/00/0000 00:15:00,0.6617810000000001
00/00/0000 00:20:00,0.663154
00/00/0000 00:25:00,0.664537
00/00/0000 00:30:00,0.66593
00/00/0000 00:35:00,0.6673319999999999
00/00/0000 00:40:00,0.668744
00/00/0000 00:45:00,0.670166
00/00/0000 00:50:00,0.671597
00/00/0000 00:55:00,0.673039
00/00/0000 01:00:00,0.674491
00/00/0000 01:05:00,0.6759539999999999
00/00/0000 01:10:00,0.677427
00/00/0000 01:15:00,0.67891
00/00/0000 01:20:00,0.680404
00/00/0000 01:25:00,0.681909
00/00/0000 01:30:00,0.683425
00/00/0000 01:35:00,0.684952
00/00/0000 01:40:00,0.6864899999999999
00/00/0000 01:45:00,0.6880390000000001
00/00/0000 01:50:00,0.6896
00/00/0000 01:55:00,0.6911729999999999
00/00/0000 02:00:00,0.692757
00/00/0000 02:05:00,0.694353
00/00/0000 02:10:00,0.6959609999999999
00/00/0000 02:15:00,0.697581
00/00/0000 02:20:00,0.699214
00/00/0000 02:25:00,0.700859
00/00/0000 02:30:00,0.702516
00/00/0000 02:35:00,0.704187
00/00/0000 02:40:00,0.70587
00/00/0000 02:45:00,0.707566
00/00/0000 02:50:00,0.709275
00/00/0000 02:55:00,0.7109979999999999
00/00/0000 03:00:00,0.712734
00/00/0000 03:05:00,0.714484
00/00/0000 03:10:00,0.716248
00/00/0000 03:15:00,0.718026
00/00/0000 03:20:00,0.7198180000000001
00/00/0000 03:25:00,0.721625
00/00/0000 03:30:00,0.723446
00/00/0000 03:35:00,0.725282
00/00/0000 03:40:00,0.727132
00/00/0000 03:45:00,0.7289979999999999
00/00/0000 03:50:00,0.730879
00/00/0000 03:55:00,0.732776
00/00/0000 04:00:00,0.734688
00/00/0000 04:05:00,0.736617
00/00/0000 04:10:00,0.7385609999999999
00/00/0000 04:15:00,0.740522
00/00/0000 04:20:00,0.742499
00/00/0000 04:25:00,0.7444930000000001
00/00/0000 04:30:00,0.746504
00/00/0000 04:35:00,0.748532
00/00/0000 04:40:00,0.750577
00/00/0000 04:45:00,0.75264
00/00/0000 04:50:00,0.754721
00/00/0000 04:55:00,0.7568199999999999
00/00/0000 05:00:00,0.758937
00/00/0000 05:05:00,0.761073
00/00/0000 05:10:00,0.763228
00/00/0000 05:15:00,0.765402
00/00/0000 05:20:00,0.767595
00/00/0000 05:25:00,0.769808
00/00/0000 05:30:00,0.77204
00/00/0000 05:35:00,0.774293
00/00/0000 05:40:00,0.776566
00/00/0000 05:45:00,0.77886
00/00/0000 05:50:00,0.7811739999999999
00/00/0000 05:55:00,0.78351
00/00/0000 06:00:00,0.785868
00/00/0000 06:05:00,0.788247
00/00/0000 06:10:00,0.7906489999999999
00/00/0000 06:15:00,0.7930729999999999
00/00/0000 06:20:00,0.79552
00/00/0000 06:25:00,0.79799
00/00/0000 06:30:00,0.800483
00/00/0000 06:35:00,0.803
00/00/0000 06:40:00,0.805541
00/00/0000 06:45:00,0.808107
00/00/0000 06:50:00,0.810697
00/00/0000 06:55:00,0.8133130000000001
00/00/0000 07:00:00,0.815954
00/00/0000 07:05:00,0.818621
00/00/0000 07:10:00,0.821314
00/00/0000 07:15:00,0.824034
00/00/0000 07:20:00,0.826781
00/00/0000 07:25:00,0.829556
00/00/0000 07:30:00,0.832358
00/00/0000 07:35:00,0.835189
00/00/0000 07:40:00,0.8380479999999999
00/00/0000 07:45:00,0.840937
00/00/0000 07:50:00,0.8438549999999999
00/00/0000 07:55:00,0.8468030000000001
00/00/0000 08:00:00,0.8497809999999999
00/00/0000 08:05:00,0.852791
00/00/0000 08:10:00,0.8558319999999999
00/00/0000 08:15:00,0.8589049999999999
00/00/0000 08:20:00,0.86201
00/00/0000 08:25:00,0.8651479999999999
00/00/0000 08:30:00,0.8683200000000001
00/00/0000 08:35:00,0.871525
00/00/0000 08:40:00,0.874765
00/00/0000 08:45:00,0.878041
00/00/0000 08:50:00,0.881351
00/00/0000 08:55:00,0.884698
00/00/0000 09:00:00,0.8880819999999999
00/00/0000 09:05:00,0.891503
00/00/0000 09:10:00,0.894962
00/00/0000 09:15:00,0.898459
00/00/0000 09:20:00,0.9019959999999999
00/00/0000 09:25:00,0.905573
00/00/0000 09:30:00,0.9091899999999999
00/00/0000 09:35:00,0.912848
00/00/0000 09:40:00,0.916549
00/00/0000 09:45:00,0.920292
00/00/0000 09:50:00,0.9240780000000001
00/00/0000 09:55:00,0.927908
00/00/0000 10:00:00,0.931783
00/00/0000 10:05:00,0.9357030000000001
00/00/0000 10:10:00,0.9396700000000001
00/00/0000 10:15:00,0.943684
00/00/0000 10:20:00,0.9477469999999999
00/00/0000 10:25:00,0.951857
00/00/0000 10:30:00,0.956018
00/00/0000 10:35:00,0.9602290000000001
00/00/0000 10:40:00,0.964492
00/00/0000 10:45:00,0.968807
00/00/0000 10:50:00,0.973175
00/00/0000 10:55:00,0.977598
00/00/0000 11:00:00,0.9820760000000001
00/00/0000 11:05:00,0.98661
00/00/0000 11:10:00,0.991202
00/00/0000 11:15:00,0.9958520000000001
00/00/0000 11:20:00,1.000561
00/00/0000 11:25:00,1.005331
00/00/0000 11:30:00,1.010163
00/00/0000 11:35:00,1.015058
00/00/0000 11:40:00,1.020017
00/00/0000 11:45:00,1.025041
00/00/0000 11:50:00,1.030132
00/00/0000 11:55:00,1.035291
00/00/0000 12:00:00,1.040519
00/00/0000 12:05:00,1.0458180000000001
00/00/0000 12:10:00,1.051188
00/00/0000 12:15:00,1.056632
00/00/0000 12:20:00,1.062151
00/00/0000 12:25:00,1.067747
00/00/0000 12:30:00,1.07342
00/00/0000 12:35:00,1.079173
00/00/0000 12:40:00,1.085007
00/00/0000 12:45:00,1.090924
00/00/0000 12:50:00,1.096926
00/00/0000 12:55:00,1.103014
00/00/0000 13:00:00,1.109191
00/00/0000 13:05:00,1.115457
00/00/0000 13:10:00,1.121816
00/00/0000 13:15:00,1.128269
00/00/0000 13:20:00,1.134817
00/00/0000 13:25:00,1.141464
00/00/0000 13:30:00,1.148212
00/00/0000 13:35:00,1.155062
00/00/0000 13:40:00,1.162017
00/00/0000 13:45:00,1.169079
00/00/0000 13:50:00,1.176251
00/00/0000 13:55:00,1.183535
00/00/0000 14:00:00,1.190934
00/00/0000 14:05:00,1.19845
00/00/0000 14:10:00,1.2060870000000001
00/00/0000 14:15:00,1.213847
00/00/0000 14:20:00,1.221733
00/00/0000 14:25:00,1.229749
00/00/0000 14:30:00,1.2378959999999999
00/00/0000 14:35:00,1.2461790000000001
