date,global
00/00/0000 00:00:00,0.43146999999999996
00/00/0000 00:05:00,0.43234300000000003
00/00/0000 00:10:00,0.43322
00/00/0000 00:15:00,0.43410200000000004
00/00/0000 00:20:00,0.434989
00/00/0000 00:25:00,0.435881
00/00/0000 00:30:00,0.436778
00/00/0000 00:35:00,0.43768
00/00/0000 00:40:00,0.438587
00/00/0000 00:45:00,0.439499
00/00/0000 00:50:00,0.440416
00/00/0000 00:55:00,0.44133900000000004
00/00/0000 01:00:00,0.442266
00/00/0000 01:05:00,0.44319899999999995
00/00/0000 01:10:00,0.444137
00/00/0000 01:15:00,0.44508100000000006
00/00/0000 01:20:00,0.44603000000000004
00/00/0000 01:25:00,0.446984
00/00/0000 01:30:00,0.44794399999999995
00/00/0000 01:35:00,0.44891000000000003
00/00/0000 01:40:00,0.44988100000000003
00/00/0000 01:45:00,0.450858
00/00/0000 01:50:00,0.451841
00/00/0000 01:55:00,0.45283
00/00/0000 02:00:00,0.453824
00/00/0000 02:05:00,0.45482399999999995
00/00/0000 02:10:00,0.45583
00/00/0000 02:15:00,0.45684300000000005
00/00/0000 02:20:00,0.45786099999999996
00/00/0000 02:25:00,0.45888599999999996
00/00/0000 02:30:00,0.459916
00/00/0000 02:35:00,0.460953
00/00/0000 02:40:00,0.46199700000000005
00/00/0000 02:45:00,0.463046
00/00/0000 02:50:00,0.464103
00/00/0000 02:55:00,0.46516499999999994
00/00/0000 03:00:00,0.466235
00/00/0000 03:05:00,0.467311
00/00/0000 03:10:00,0.468393
00/00/0000 03:15:00,0.469483
00/00/0000 03:20:00,0.47057899999999997
00/00/0000 03:25:00,0.471682
00/00/0000 03:30:00,0.472793
00/00/0000 03:35:00,0.47391000000000005
00/00/0000 03:40:00,0.47503500000000004
00/00/0000 03:45:00,0.476166
00/00/0000 03:50:00,0.47730500000000003
00/00/0000 03:55:00,0.47845200000000004
00/00/0000 04:00:00,0.47960600000000003
00/00/0000 04:05:00,0.480767
00/00/0000 04:10:00,0.481936
00/00/0000 04:15:00,0.483113
00/00/0000 04:20:00,0.48429700000000003
00/00/0000 04:25:00,0.48549
00/00/0000 04:30:00,0.48668999999999996
00/00/0000 04:35:00,0.48789899999999997
00/00/0000 04:40:00,0.48911499999999997
00/00/0000 04:45:00,0.49033999999999994
00/00/0000 04:50:00,0.491573
00/00/0000 04:55:00,0.49281400000000003
00/00/0000 05:00:00,0.49406400000000006
00/00/0000 05:05:00,0.49532299999999996
00/00/0000 05:10:00,0.49659
00/00/0000 05:15:00,0.497866
00/00/0000 05:20:00,0.499151
00/00/0000 05:25:00,0.500445
00/00/0000 05:30:00,0.501748
00/00/0000 05:35:00,0.5030600000000001
00/00/0000 05:40:00,0.504382
00/00/0000 05:45:00,0.5057119999999999
00/00/0000 05:50:00,0.507053
00/00/0000 05:55:00,0.5084029999999999
00/00/0000 06:00:00,0.509763
00/00/0000 06:05:00,0.5111319999999999
00/00/0000 06:10:00,0.512512
00/00/0000 06:15:00,0.513901
00/00/0000 06:20:00,0.515301
00/00/0000 06:25:00,0.5167109999999999
00/00/0000 06:30:00,0.5181319999999999
00/00/0000 06:35:00,0.519563
00/00/0000 06:40:00,0.521005
00/00/0000 06:45:00,0.522458
00/00/0000 06:50:00,0.523922
00/00/0000 06:55:00,0.525397
00/00/0000 07:00:00,0.526883
00/00/0000 07:05:00,0.5283800000000001
00/00/0000 07:10:00,0.529889
00/00/0000 07:15:00,0.53141
00/00/0000 07:20:00,0.532942
00/00/0000 07:25:00,0.5344869999999999
00/00/0000 07:30:00,0.536043
00/00/0000 07:35:00,0.537612
00/00/0000 07:40:00,0.539194
00/00/0000 07:45:00,0.568213
00/00/0000 07:50:00,0.541708
00/00/0000 07:55:00,0.543331
00/00/0000 08:00:00,0.544967
00/00/0000 08:05:00,0.546617
00/00/0000 08:10:00,0.54828
00/00/0000 08:15:00,0.549958
00/00/0000 08:20:00,0.551649
00/00/0000 08:25:00,0.553355
00/00/0000 08:30:00,0.555075
00/00/0000 08:35:00,0.55681
00/00/0000 08:40:00,0.558559
00/00/0000 08:45:00,0.5603239999999999
00/00/0000 08:50:00,0.562104
00/00/0000 08:55:00,0.5639
00/00/0000 09:00:00,0.565711
00/00/0000 09:05:00,0.567538
00/00/0000 09:10:00,0.569381
00/00/0000 09:15:00,0.57124
00/00/0000 09:20:00,0.573116
00/00/0000 09:25:00,0.575009
00/00/0000 09:30:00,0.576919
00/00/0000 09:35:00,0.578846
00/00/0000 09:40:00,0.580791
00/00/0000 09:45:00,0.582753
00/00/0000 09:50:00,0.584734
00/00/0000 09:55:00,0.586733
00/00/0000 10:00:00,0.58875
00/00/0000 10:05:00,0.5907859999999999
00/00/0000 10:10:00,0.592842
00/00/0000 10:15:00,0.594916
