node_id,flood_bool
23649d2,1.0
23650,1.0
23651,1.0
23652,1.0
23653,1.0
23654,1.0
23655,1.0
23656,1.0
23657,1.0
23658,1.0
23659,1.0
23660,1.0
23661,1.0
23661d1,1.0
23661d2,1.0
23662,1.0
23663,1.0
23664,1.0
23665,1.0
23666,1.0
23667,0.0
23669,1.0
23670,1.0
23671,0.0
23672,1.0
23673,1.0
23674,1.0
23675,1.0
23676,1.0
23678,0.0
23679,0.0
23680,0.0
23681,0.0
23682,0.0
23690,0.0
23696,1.0
23697,0.0
23698,0.0
23699,0.0
23700,0.0
23701,0.0
23702,0.0
23703,0.0
23704,1.0
23705,0.0
23705d1,0.0
23706,1.0
23707,0.0
23718,0.0
23722,0.0
23727,0.0
23744,0.0
23745,0.0
23746,0.0
23747,0.0
23748,0.0
23749,0.0
23750,0.0
23794,1.0
23795,1.0
23796,0.0
23797,1.0
23798,1.0
23799,1.0
23800,1.0
23801,1.0
23802,1.0
23803,1.0
23804,1.0
23805,1.0
23806,1.0
23807,0.0
23808,1.0
23809,0.0
23810,0.0
23811,0.0
23812,1.0
23813,1.0
23814,1.0
23815,0.0
23816,1.0
23817,1.0
23818,1.0
23819,1.0
23820,1.0
23821,1.0
23822,1.0
23823,1.0
23824,1.0
23825,1.0
23826,1.0
23827,1.0
23828,1.0
23847,0.0
23848,0.0
23849,0.0
23850,0.0
23851,0.0
23859,0.0
23859d1,0.0
23859d2,0.0
23860,0.0
23874,0.0
23879,0.0
23880,0.0
23881,0.0
23882,0.0
23883,0.0
23884,0.0
23885,0.0
23886,0.0
23887,0.0
23888,0.0
23889,0.0
23890,0.0
23890d1,0.0
23891,0.0
23892,0.0
23893,0.0
23894,0.0
23895,0.0
23896,0.0
23897,0.0
23898,0.0
23899,0.0
23900,0.0
23901,0.0
23902,0.0
23903,0.0
23904,0.0
23905,0.0
23906,0.0
23907,0.0
23908,0.0
23909,0.0
23910,0.0
23911,0.0
23912,0.0
23913,0.0
23914,0.0
23915,0.0
23916,0.0
23917,0.0
23918,0.0
23919,1.0
23920,1.0
23921,0.0
23922,1.0
23923,1.0
23924,0.0
23925,0.0
23926,0.0
23927,0.0
23945,0.0
23949,0.0
23950,0.0
23950d1,0.0
23950d2,0.0
23951,0.0
23955,1.0
23956,0.0
23957,1.0
23958,1.0
23959,1.0
23960,1.0
23961,1.0
23961d1,0.0
23961d2,1.0
23963,0.0
23964,1.0
23965,1.0
23966,1.0
23967,0.0
23968,0.0
23969,0.0
23970,0.0
23971,1.0
23972,0.0
23973,0.0
23974,0.0
23975,0.0
23976,0.0
23977,0.0
23978,0.0
23979,0.0
23980,1.0
23981,1.0
23982,1.0
23983,1.0
23984,0.0
23985,1.0
23986,1.0
23987,0.0
23990,0.0
23991,0.0
23992,0.0
23993,1.0
23994,0.0
23995,1.0
23996,1.0
23997,1.0
23998,1.0
23999,1.0
24000,1.0
24001,1.0
24002,1.0
24003,1.0
24004,1.0
24005,1.0
24006,1.0
24007,1.0
24008,1.0
24009,1.0
24010,1.0
24011,1.0
24012,1.0
24013,1.0
24014,1.0
24015,1.0
24016,1.0
24017,1.0
24018,1.0
24019,1.0
24020,1.0
24021,1.0
24022,1.0
24023,1.0
24024,1.0
24025,1.0
24026,1.0
24027,1.0
24028,1.0
24029,1.0
24030,1.0
24031,1.0
24032,1.0
24033,1.0
24034,1.0
24035,1.0
24036,1.0
24037,1.0
24038,0.0
24039,0.0
24040,1.0
24041,1.0
24042,1.0
24043,1.0
24044,1.0
24045,1.0
24046,1.0
24047,1.0
24048,1.0
24049,1.0
24050,1.0
24051,1.0
24052,1.0
24053,1.0
24054,0.0
24055,1.0
24056,1.0
24057,1.0
24058,1.0
24059,1.0
24060,1.0
24061,1.0
24062,1.0
24063,1.0
24064,1.0
24065,1.0
24066,1.0
24067,1.0
24068,1.0
24069,1.0
24070,1.0
24071,1.0
24072,1.0
24073,1.0
24074,1.0
24075,1.0
24076,1.0
24077,1.0
24078,1.0
24079,1.0
24080,1.0
24081,1.0
24082,1.0
24083,1.0
24084,1.0
24085,1.0
24086,1.0
24087,1.0
24088,1.0
24089,1.0
24090,1.0
24091,1.0
24092,1.0
24093,1.0
24094,1.0
24095,1.0
24099,0.0
24100,0.0
24101,0.0
24102,0.0
24103,1.0
24104,1.0
24105,0.0
24106,0.0
24107,1.0
24108,1.0
24109,1.0
24110,1.0
24111,1.0
24112,1.0
24113,0.0
24114,1.0
24115,0.0
24116,0.0
24117,0.0
24118,0.0
24119,1.0
24120,1.0
24121,1.0
24122,1.0
24123,1.0
24124,1.0
24125,1.0
24126,1.0
24127,1.0
24128,1.0
24129,1.0
24130,1.0
24131,1.0
24132,1.0
24133,1.0
24134,1.0
24135,1.0
24136,1.0
24137,1.0
24138,1.0
24139,1.0
24140,1.0
24141,1.0
24142,1.0
24143,1.0
24144,1.0
24145,1.0
24146,1.0
24147,1.0
24148,1.0
24149,1.0
24153,1.0
24154,1.0
24155,1.0
24156,1.0
24157,1.0
24158,1.0
24159,1.0
24164,1.0
24165,1.0
24166,1.0
24167,1.0
24168,1.0
24169,1.0
24170,1.0
24171,1.0
24172,1.0
24173,0.0
24174,1.0
24184,0.0
24210,1.0
24211,1.0
24212,1.0
24213,0.0
24214,0.0
24215,0.0
24216,0.0
24217,0.0
24218,0.0
24219,0.0
24220,0.0
24221,1.0
24222,1.0
24223,0.0
24224,0.0
24225,0.0
24226,0.0
24227,0.0
24228,0.0
24229,0.0
24230,1.0
24231,0.0
24232,0.0
24233,0.0
24234,0.0
24235,0.0
24238,0.0
24242,1.0
24243,1.0
24244,1.0
24245,1.0
24246,0.0
24247,0.0
24248,0.0
24249,0.0
24250,0.0
24251,0.0
24252,0.0
24253,0.0
24254,0.0
24255,0.0
24256,0.0
24257,0.0
24258,0.0
24259,0.0
24260,0.0
24261,1.0
24262,1.0
24263,1.0
24264,1.0
24265,0.0
24266,0.0
24267,0.0
24268,0.0
24269,0.0
24270,0.0
24271,0.0
24272,0.0
24273,0.0
24274,0.0
24275,0.0
24276,0.0
24277,0.0
24278,0.0
24279,0.0
24280,0.0
24281,0.0
24284,0.0
24285,0.0
24287,0.0
24288,1.0
24289,1.0
24290,1.0
24292,0.0
24293,0.0
24294,0.0
24295,0.0
24296,0.0
24297,0.0
24298,0.0
24299,0.0
24300,0.0
24301,0.0
24302,0.0
24303,0.0
24306,1.0
24307,1.0
24308,1.0
24309,1.0
24310,0.0
24311,1.0
24312,1.0
24313,1.0
24314,0.0
24315,0.0
24316,1.0
24317,1.0
24318,1.0
24319,1.0
24320,0.0
24321,1.0
24322,1.0
24323,1.0
24324,1.0
24325,1.0
24326,1.0
24327,1.0
24328,1.0
24329,1.0
24330,1.0
24331,1.0
24333,1.0
24348,1.0
24355,1.0
24356,1.0
24357,1.0
24358,1.0
24359,1.0
24360,1.0
24361,1.0
24362,1.0
24363,1.0
24364,0.0
24365,1.0
24366,1.0
24367,1.0
24368,0.0
24372,0.0
24373,0.0
24374,0.0
24375,0.0
24376,0.0
24377,0.0
24378,0.0
24379,0.0
24380,0.0
24381,0.0
24382,0.0
24383,0.0
24384,0.0
24385,0.0
24386,0.0
24387,0.0
24388,0.0
24389,0.0
24390,0.0
24391,0.0
24392,0.0
24393,0.0
24394,0.0
24395,0.0
24396,0.0
24397,0.0
24398,0.0
24400,0.0
24401,0.0
24402,0.0
24403,0.0
24404,0.0
24405,0.0
24406,0.0
24407,0.0
24408,0.0
24409,0.0
24410,0.0
24411,0.0
24412,0.0
24413,0.0
24414,0.0
24415,0.0
24416,0.0
24417,0.0
24418,0.0
24419,0.0
24420,0.0
24421,0.0
24422,0.0
24423,0.0
24424,0.0
24425,1.0
24427,0.0
24430,0.0
24431,0.0
24432,0.0
24433,0.0
24436,0.0
24448,0.0
24449,1.0
24450,0.0
24451,0.0
24452,0.0
24453,0.0
24454,0.0
24455,1.0
24456,1.0
24457,1.0
24458,1.0
24459,1.0
24460,1.0
24461,1.0
24462,1.0
24463,1.0
24464,1.0
24465,1.0
24466,1.0
24467,1.0
24468,1.0
24469,1.0
24470,0.0
24471,0.0
24472,0.0
24473,0.0
24474,0.0
24475,0.0
24476,0.0
24477,0.0
24478,0.0
24479,0.0
24480,0.0
24481,0.0
24482,0.0
24483,0.0
24484,0.0
24485,0.0
24486,0.0
24487,0.0
24488,0.0
24489,0.0
24490,0.0
24491,0.0
24492,0.0
24493,0.0
24494,0.0
24495,0.0
24496,0.0
24497,0.0
24498,0.0
24499,0.0
24500,0.0
24501,0.0
24502,0.0
24822,0.0
24823,0.0
24824,0.0
24825,0.0
24826,0.0
24827,0.0
24828,0.0
24829,0.0
24830,0.0
24831,0.0
24832,0.0
24833,0.0
24834,0.0
24835,0.0
24836,0.0
24837,0.0
24838,0.0
24839,0.0
24840,0.0
24841,0.0
24842,0.0
24843,0.0
24844,0.0
24845,0.0
24846,0.0
24847,0.0
24848,0.0
24869,0.0
24875,0.0
24876,0.0
24877,0.0
24878,0.0
24879,0.0
24880,0.0
24882,0.0
24883,0.0
24884,0.0
24885,0.0
24886,0.0
24887,0.0
24888,0.0
24889,0.0
24890,0.0
24892,0.0
24893,0.0
24894,0.0
24896,0.0
24897,0.0
24898,0.0
24899,0.0
24900,0.0
24901,0.0
24902,0.0
24903,0.0
24904,0.0
24905,0.0
24906,0.0
24908,0.0
24909,0.0
24911,0.0
24941,0.0
24942,0.0
24943,1.0
24944,1.0
24945,1.0
24946,0.0
24947,1.0
24948,1.0
24949,1.0
24950,1.0
24951,1.0
24952,1.0
24953,1.0
24954,1.0
24955,1.0
24956,1.0
24957,1.0
24958,0.0
24960,0.0
24963,0.0
24964,1.0
24965,1.0
24966,1.0
24969,1.0
24970,1.0
24971,1.0
24972,1.0
24973,0.0
24988,0.0
25211,0.0
25266,0.0
25419,0.0
25420,0.0
25421,0.0
25690,0.0
25834,0.0
26102,0.0
26106,0.0
26107,0.0
26109,0.0
26110,0.0
26115,0.0
26189,0.0
26190,0.0
26191,0.0
26192,0.0
26261,0.0
26453,0.0
26454,0.0
27003,0.0
27003d1,0.0
27003d2,0.0
27004,0.0
27004d1,0.0
27004d2,0.0
27006,0.0
27006d1,0.0
27007,0.0
27007d1,0.0
27007d2,0.0
27008,0.0
27009,0.0
27009d1,0.0
27009d2,0.0
27010,0.0
27010d1,0.0
27010d2,0.0
27011,0.0
27016,0.0
27017,0.0
27017d1,0.0
27017d2,0.0
27018,0.0
27018d1,0.0
27018d2,0.0
27019,0.0
27020,0.0
27020d1,0.0
27020d2,0.0
27021,0.0
27022,0.0
27023,0.0
27026,0.0
27026d1,0.0
27026d2,0.0
27027,0.0
27028,0.0
27029,0.0
27030,0.0
27031,0.0
27032,0.0
27033,0.0
27034,0.0
27035,0.0
27036,0.0
27039,0.0
27040,0.0
27043,1.0
27044,0.0
27045,0.0
27046,0.0
27046d1,0.0
27048,0.0
27049,0.0
27053,0.0
27054,0.0
27058,0.0
27062,0.0
27063,0.0
27064,0.0
27065,0.0
27066,0.0
27068,0.0
27069,0.0
27070,0.0
27071,0.0
27071d1,0.0
27071d2,0.0
27073,0.0
27075,0.0
27076,0.0
27077,0.0
27078,0.0
27079,0.0
27080,0.0
27081,0.0
27082,0.0
27083,0.0
27084,0.0
27085,0.0
27086,0.0
27087,0.0
27088,0.0
27089,0.0
27090,0.0
27091,0.0
27092,1.0
27093,1.0
27094,1.0
27095,0.0
27096,0.0
27097,0.0
27098,0.0
27099,0.0
27100,0.0
27101,0.0
27112,1.0
27113,1.0
27114,0.0
27115,0.0
27116,0.0
27117,0.0
27118,1.0
27124,1.0
27125,1.0
27126,0.0
27127,0.0
27127dd1,0.0
27127dd2,0.0
27133,0.0
27134,0.0
31768,0.0
31769,0.0
31770,0.0
31773,0.0
31773d1,0.0
31773d2,0.0
31773d3,0.0
31792,0.0
31793,0.0
31794,0.0
31808,0.0
31809,0.0
31811,0.0
31953,0.0
31954,0.0
31955,0.0
31956,0.0
31957,0.0
31958,0.0
31972,0.0
31972d1,0.0
31972d2,0.0
31973,0.0
31973d1,0.0
31973d2,0.0
31976,0.0
32000,0.0
32108,0.0
32109,0.0
32136,0.0
32264,0.0
32265,0.0
32284,0.0
32285,0.0
3466,1.0
3478,0.0
3573,0.0
3583,0.0
3614,0.0
3641,0.0
3702,0.0
3740,0.0
40002,0.0
40003,0.0
40006,0.0
40007,0.0
40009,0.0
40012,0.0
40013,0.0
40014,0.0
40016,0.0
40018,0.0
40019,0.0
40020,0.0
40021,0.0
40022,0.0
40022a,0.0
40022b,0.0
40022c,0.0
40022d,0.0
40023,0.0
40024,0.0
40025,0.0
40026,0.0
40033,0.0
40034,0.0
40035,0.0
40036,0.0
40037,0.0
40038,0.0
40039,0.0
40040,0.0
40041,0.0
40042,0.0
40043,0.0
40044,0.0
40045,0.0
40046,0.0
40052,0.0
40053,1.0
40054,1.0
40055,1.0
40056,0.0
40057,0.0
40058,0.0
40059,0.0
40060,0.0
40061,0.0
40062,0.0
40063,0.0
40064,0.0
40065,0.0
40066,0.0
40071,0.0
40074,0.0
40075,0.0
40077,0.0
40078,0.0
40079,0.0
40081,0.0
40082,0.0
40083,0.0
40084,0.0
40085,0.0
40086,0.0
40087,1.0
40088,0.0
40089,0.0
40090,0.0
40091,0.0
40092,0.0
40093,0.0
40094,0.0
40095,0.0
40096,0.0
40097,0.0
40098,0.0
40099,0.0
40100,0.0
40101,0.0
40102,0.0
40103,0.0
40104,0.0
40106,0.0
40107,0.0
40108,0.0
40109,0.0
40110,0.0
40111,0.0
40112,0.0
40113,0.0
40114,0.0
40115,0.0
40116,0.0
40117,0.0
40118,0.0
40119,0.0
40120,0.0
40121,0.0
40122,0.0
40123,0.0
40124,0.0
40125,0.0
40126,0.0
40127,0.0
40128,0.0
40129,0.0
40130,0.0
40137,0.0
40138,0.0
40139,0.0
40140,0.0
40141,0.0
40142,0.0
40143,0.0
40144,0.0
40145,0.0
40146,0.0
40147,0.0
40149,0.0
40150,0.0
40151,0.0
40152,0.0
40153,0.0
40154,0.0
40155,0.0
40156,0.0
40157,0.0
40158,0.0
40159,0.0
40160,0.0
40161,0.0
40162,0.0
40163,0.0
40163d1,0.0
40163d2,0.0
40164,0.0
40165,0.0
40166,0.0
40167,0.0
40168,0.0
40169,0.0
40170,0.0
40171,0.0
40172,0.0
40173,0.0
40174,0.0
40175,0.0
40176,0.0
40177,0.0
40178,0.0
40179,0.0
40180,0.0
40181,0.0
40182,0.0
40183,0.0
40184,0.0
40185,0.0
40186,0.0
40187,0.0
40188,0.0
40189,0.0
40190,0.0
40191,0.0
40192,0.0
40193,0.0
40194,0.0
40195,0.0
40196,0.0
40197,0.0
40198,0.0
40199,0.0
40200,0.0
40201,0.0
40202,0.0
40203,0.0
40204,0.0
40205,0.0
40206,0.0
40207,1.0
40208,1.0
40209,0.0
40210,0.0
40212,0.0
40213,0.0
40214,0.0
40215,0.0
40216,0.0
40222,0.0
40223,0.0
40224,0.0
40225,0.0
40226,0.0
40227,0.0
40228,0.0
40229,0.0
40230,0.0
40231,0.0
40232,0.0
40232d1,0.0
40232d2,0.0
40233,0.0
40235,0.0
40236,0.0
40237,0.0
40238,0.0
40239,0.0
40240,0.0
40241,0.0
40242,0.0
40243,0.0
40243d1,0.0
40243d2,0.0
40244,0.0
40245,0.0
40247,0.0
40252,0.0
40253,0.0
40254,0.0
40255,0.0
40256,0.0
40257,0.0
40258,0.0
40259,0.0
40260,0.0
40261,0.0
40262,0.0
40263,0.0
40264,0.0
40265,0.0
40266,0.0
40269,0.0
40270,0.0
40271,0.0
40272,0.0
40273,0.0
40274,0.0
40275,0.0
40276,0.0
40277,0.0
40278,0.0
40278d1,0.0
40279,0.0
40280,0.0
40281,0.0
40282,0.0
40283,0.0
40284,0.0
40285,0.0
40286,0.0
40287,0.0
40287d1,0.0
40287d2,0.0
40288,0.0
40289,0.0
40290,0.0
40291,0.0
40292,0.0
40293,0.0
40294,0.0
40294d1,0.0
40294d2,0.0
40295d1,0.0
40297,0.0
40298,0.0
40299,0.0
40300,0.0
40301,0.0
40302,0.0
40303,0.0
40304,0.0
40305,0.0
40306,1.0
40307,0.0
40308,0.0
40309,1.0
40310,0.0
40311,0.0
40312,0.0
40312d1,0.0
40312d2,0.0
40313,0.0
40314,0.0
40315,0.0
40316,0.0
40317,0.0
40318,0.0
40319,0.0
40319d1,0.0
40319d2,0.0
40320,0.0
40321,0.0
40322,1.0
40322d1,1.0
40322d2,1.0
40323,0.0
40324,0.0
40325,0.0
40326,1.0
40327,0.0
40328,0.0
40329,0.0
40330,0.0
40331,0.0
40332,0.0
40333,0.0
40334,0.0
40335,0.0
40336,0.0
40337,0.0
40338,0.0
40339,0.0
40340,0.0
40343,0.0
40345,0.0
40345d1,0.0
40345d2,0.0
40347,0.0
40348,0.0
40349,0.0
40350,0.0
40351,0.0
40351d1,0.0
40351d2,0.0
40352,0.0
40352d1,0.0
40352d2,0.0
40353,0.0
40354,0.0
40355,0.0
40356,0.0
40364,0.0
40366,0.0
40367,0.0
40368,0.0
40369,0.0
40370,0.0
40371,0.0
40372,0.0
40373,0.0
40374,0.0
40375,0.0
40376,0.0
40378,0.0
40380,0.0
40380d1,0.0
40380d2,0.0
40382,0.0
40384,0.0
40385,0.0
40385a,0.0
40387,0.0
40388,0.0
40389,0.0
40390,0.0
40391,0.0
40392,0.0
40393,0.0
40394,0.0
40395,0.0
40395d1,0.0
40395d2,0.0
40396,0.0
40396d1,0.0
40396d2,0.0
40397,0.0
40398,0.0
40399,0.0
40412,0.0
40413,0.0
40414,0.0
40415,0.0
40416,0.0
40417,0.0
40418,0.0
40419,0.0
40420,0.0
40420d1,0.0
40420d2,0.0
40421,0.0
40422,0.0
40423,0.0
40424,0.0
40425,0.0
40426,0.0
40427,0.0
40428,0.0
40429,0.0
40430,0.0
40430d1,0.0
40430d2,0.0
40431,0.0
40432,0.0
40434,0.0
40435,0.0
40436,0.0
40437,0.0
40438,0.0
40439,0.0
40440,0.0
40441,0.0
40442,0.0
40443,0.0
40444,0.0
40445,0.0
40446,0.0
40447,0.0
40448,0.0
40449,0.0
40450,0.0
40451,1.0
40452,0.0
40453,0.0
40454,0.0
40455,0.0
40456,0.0
40457,0.0
40458,0.0
40459,0.0
40459d1,0.0
40460,0.0
40461,0.0
40462,0.0
40463,0.0
40464,0.0
40465,0.0
40466,0.0
40467,0.0
40468,0.0
40469,0.0
40470,0.0
40471,0.0
40473,0.0
40475,0.0
40476,0.0
40477,0.0
40478,0.0
40479,0.0
40480,0.0
40481,0.0
40482,0.0
40483,0.0
40484,0.0
40485,0.0
40486,0.0
40487,0.0
40488,0.0
40489,0.0
40489d1,0.0
40489d2,0.0
40490,0.0
40490d1,0.0
40490d2,0.0
40491,0.0
40492,0.0
40493,0.0
40494,0.0
40495,0.0
40496,0.0
40497,0.0
40498,0.0
40499,0.0
40500,0.0
40501,1.0
40502,0.0
40503,0.0
40504,0.0
40505,0.0
40506,0.0
40508,0.0
40509,0.0
40510,0.0
40511,0.0
40512,0.0
40513d2,0.0
40514,0.0
40514d1,0.0
40514d2,0.0
40515,0.0
40516,0.0
40517,0.0
40518,0.0
40520,0.0
40521,0.0
40522,0.0
40523,0.0
40524,0.0
40525,0.0
40526,0.0
40527,0.0
40528,0.0
40529,0.0
40530,0.0
40531,0.0
40532,0.0
40533,0.0
40534,0.0
40536,0.0
40537,0.0
40538,0.0
40539,0.0
40540,0.0
40541,0.0
