node_id,rg_id
41370,296
41371,296
40283,296
40285,296
RI3A147_S01d,296
40287,296
RI3A147_S01rdd,296
40287,296
RI3A147_S02,296
RI3A147_S03,296
40289,296
RI3A147_S04,296
40290,296
RI3A147_S05,296
40291,296
41386,296
RI3A147_S07,296
41387,296
RI3A147_V01d,296
RI3A147_V01rdd,296
RI3A147_V02,296
RI3A147_V03,296
RI3A147_V04,296
41392,296
RI3A147_V03,296
41393,296
41394,296
41396,296
41397,296
42637,296
42639,296
42640,296
42641,296
42642,296
42644,296
42645,296
42646,296
42654,296
42655,296
42660,296
RI3AA002_IP02,296
42661,296
41427,296
RI3AA002_IP03,296
41428,296
RI3AA002_IP04,296
41429,296
RI3AA002_IP05,296
41430,296
RI3AA002_IP07,296
41431,296
RI3AA002_IP10,296
RI3AA002_IP11,296
RI3AA002_IP12,296
RI3AA002_IP13,296
41435,296
RI3AA002_IP14,296
41436,296
41437,296
41438,296
41452d2,296
40352d1,296
40352d2,296
40353,296
40354,296
40355,296
RI3BA015_IP01,296
RI3BA015_IP02,296
RI3BA015_IP03,296
RI3BA015_IP04,296
RI3BA015_IP05,296
40387,296
RI3BA015_IP06,296
40388,296
RI3BA015_IP06a,296
40389,296
RI3BA015_IP07,296
40390,296
RI3BA015_IP07a,296
40391,296
RI3BA015_IP08,296
40393,296
RI3BA015_IP09,296
40394,296
40395d1,296
RI3BA015_IP10,296
RI3BA015_IP10a,296
RI3BA015_IP11,296
40396d1,296
RI3BA015_IP12,296
40396d2,296
RI3BA015_IP13,296
40397,296
40398,296
RI3BA015_IP13a,296
41495,296
RI3BA015_IP14,296
42773,296
RI3BA015_IP15,296
42776,296
RI3BA015_IP16,296
42778,296
40414,296
RI3BA015_IP16a,296
42782,296
RI3BA015_IP17,296
42785,296
RI3BA015_IP17,296
42786,296
RI3BA015_IP18,296
42787,296
41503,296
RI3BA015_IP19,296
42789,296
41504d1,296
40420d1,296
RI3BA015_IP20,296
42795,296
41504d2,296
40420d2,296
RI3BA015_IP20a,296
42796,296
RI3BA015_IP21,296
42798,296
41510,296
41511,296
RI3BA015_IP21,296
42799,296
RI3BA015_IP22,296
42800,296
RI3BA015_VP01,296
42801,296
41514d1,296
40424,296
RI3BA015_WA01,296
42802,296
41514,296
RI3BA015_WA03,296
42804,296
40425,296
41515,296
40426,296
RI3BA016_10,296
42805,296
41516d1,296
RI3BA016_11,296
42806,296
41516d2,296
RI3BA016_13,296
41517,296
RI3BA016_13a,296
RI3BA016_15,296
41518,296
RI3BA016_18,296
41519,296
41520,296
RI3BA016_2,296
41521,296
RI3BA016_20,296
41523,296
RI3BA016_20B,296
41524,296
RI3BA016_21,296
40434,296
41525,296
RI3BA016_22,296
41525d2,296
40436,296
RI3BA016_23,296
41526,296
40437,296
RI3BA016_24,296
41527d1,296
RI3BA016_3,296
RI3BA016_4,296
41528d1,296
RI3BA016_5,296
41528d2,296
RI3BA016_6,296
41529,296
RI3BA016_7,296
41529d1,296
RI3BA016_8,296
41530,296
RI3BA016_9,296
41531,296
41532d1,296
41532d2,296
41533,296
41534,296
41535,296
41536,296
41537,296
41538,296
41539,296
41540,296
41541,296
41542d1,296
41543d1,296
41544,296
41572d2,296
42876,296
42878,296
41584,296
41585,296
41587,296
41588,296
41594,296
41595,296
41596,296
41597,296
41606,296
41607,296
41608,296
41609,296
41611,296
41612,296
41613,296
41614,296
41615,296
41616,296
41630,296
41632,296
41634,296
41635,296
41637,296
41638,296
41639,296
41641,296
41643,296
41644,296
41645,296
41646,296
41647,296
41648,296
41650,296
41651,296
41652,296
41653,296
41655,296
41656,296
41657,296
41658,296
41659,296
41660,296
41661,296
40547,296
40548,296
40549,296
40553,296
40555,296
40556,296
40557,296
40558,296
40559,296
40560,296
40561,296
40562,296
40563,296
40564,296
40565,296
40567,296
40568,296
41682,296
41683,296
40571,296
40572,296
40573,296
40574,296
40575,296
40576,296
40577,296
40578,296
40579,296
40580,296
40581,296
40582,296
40583,296
40588,296
40589,296
40590,296
40591,296
41710,296
40595,296
40596,296
41725,296
41729,296
41730,296
40605,296
41731,296
40606,296
41732,296
40607,296
41733,296
40608,296
41734d1,296
40609,296
41734d2,296
41735,296
40610,296
40611,296
40612,296
40615,296
40616,296
40617,296
40618,296
40619,296
40620,296
40621,296
40622,296
41748,296
40626,296
41754,296
41755,296
41758,296
40644,296
40647,296
41770d1,296
40648,296
41770d2,296
40651,296
41771,296
40655,296
41772,296
40656,296
41774,296
41775,296
40665,296
41792d1,296
40666,296
40667,296
6080,296
41792d3,296
40668,296
40669,296
40670,296
40671,296
6770,296
6802,296
6829,296
6833,296
6837,296
6878,296
6907,296
6911,296
6912,296
6946,296
6958,296
41858d1,296
6960,296
41858d2,296
6961,296
41867,296
41868d1,296
41868d2,296
41875,296
41876,296
41877,296
41878,296
41879d1,296
41879d2,296
41881,296
41881,296
41884d1,296
41884d2,296
41885,296
41886,296
40759,296
40760,296
40791,296
40792,296
40793,296
40794,296
40795,296
40796,296
40797,296
40798,296
40799,296
40800,296
40801,296
40802,296
40806,296
40809,296
40810,296
40811,296
40812,296
40813,296
40818,296
40819,296
40822,296
40823,296
40824,296
40825d1,296
40825d2,296
40826,296
40827,296
40828,296
40829,296
40832,296
40833,296
40834,296
41960,296
41961d1,296
41961d2,296
41962,296
40846,296
40847,296
40850,296
40851,296
40852,296
40853,296
40859,296
40860,296
40861,296
40862,296
40863,296
40864,296
40865,296
40866,296
40867,296
40868,296
40870,296
40871,296
40872,296
40873,296
41987,296
41988,296
41990,296
41991,296
41997,296
41998,296
42001,296
42002,296
42004,296
42006,296
40901,296
42024,296
40902,296
42025,296
40903,296
40904,296
40906,296
40909,296
40910,296
42041,297
42042,297
42043,297
42046,297
42085,297
42692,297
42087,297
42089,297
42090,297
42101,297
42102,297
42116,297
42117,297
42120,297
24896,297
42121,297
42124,297
42125,297
42126,297
24902,297
42132,297
42132d1,297
42133,297
42135d1,297
42135d2,297
42136,297
42137,297
42137d1,297
42138,297
42139,297
42140,297
42141,297
42142d1,297
42142d2,297
42159,297
42161,297
42162,297
42163,297
42164,297
42165,297
42166,297
42167,297
42168,297
42169,297
42177,297
42178,297
42179,297
42180,297
42181,297
42182,297
42185d1,297
42185d2,297
42186,297
42188,297
42189d1,297
42190,297
42191,297
42213,297
42215,297
42226,297
42296,297
42297,297
42536,297
42319,297
3466,297
40024,297
40025,297
40026,297
40033,297
40034,297
M_0042,297
40035,297
M_0043,297
40036,297
M_0044,297
40037,297
M_0045,297
40038,297
M_0046,297
M_0050,297
M_0053,297
M_0054,297
42357,297
42361,297
42363,297
42364,297
42365,297
42366,297
42367,297
42368,297
42369,297
42370,297
40064,297
42371,297
40065,297
40071,297
42373,297
42374,297
42375,297
42376,297
42377,297
42378,297
42379,297
40077,297
42380,297
42382,297
42383,297
42384,297
42385,297
42388,297
41217,297
42390,297
M_0127,297
42391,297
M_0128,297
42392,297
M_0129,297
M_0130,297
42407,297
M_0131,297
M_0132,297
M_0136,297
M_0136,297
M_0137,297
M_0138,297
M_0141,297
M_0142,297
M_0144,297
M_0146,297
M_0146,297
40112,297
40113,297
40115,297
40118,297
41241,297
40119,297
40120,297
40121,297
41244,297
40122,297
RI3A106_R1,297
41245,297
40123,297
RI3A106_R10,297
41246,297
40124,297
RI3A106_R11,297
41247,297
40125,297
RI3A106_R12,297
41248,297
40126,297
41249,297
40127,297
41250,297
40128,297
41251,297
40129,297
41252,297
40130,297
RI3A106_R2,297
41253,297
RI3A106_R4,297
41254,297
RI3A106_R5,297
42450,297
41255,297
40145,297
RI3A106_R5B,297
41256,297
40146,297
RI3A106_R6,297
41257,297
RI3A106_R9,297
41258,297
42452,297
42453,297
41258d1,297
41260,297
41261,297
42455d1,297
42455d2,297
42458,297
42459,297
42460,297
40161,297
42461,297
40162,297
42462,297
40163,297
42463,297
40163d2,297
40164,297
40166,297
40167,297
40168,297
40169,297
40170,297
40171,297
40172,297
40173,297
40174,297
40176,297
40177,297
40178,297
40179,297
40180,297
40182,297
40183,297
40184,297
40185,297
40186,297
RI3A120_D01,297
40187,297
RI3A120_D02,297
40188,297
40189,297
RI3A120_D03,297
RI3A120_D04,297
40190,297
RI3A120_D05,297
40191,297
40192,297
RI3A120_D06,297
40193,297
RI3A120_D07,297
40194,297
RI3A120_D09,297
40195,297
RI3A120_D10,297
40196,297
RI3A120_D11,297
RI3A120_R01,297
40197,297
RI3A120_R02,297
RI3A120_R03,297
RI3A120_R03dd,297
40200,297
RI3A120_R03dd1,297
40201,297
RI3A120_R04,297
40202,297
RI3A120_R04',297
40203,297
RI3A120_R05,297
40204,297
42509,297
RI3A120_R06,297
40205,297
RI3A120_R07,297
40206,297
42511,297
40207,297
42512,297
40208,297
42513,297
40209,297
23530,297
42514,297
40210,297
42515,297
40212,297
42516,297
40213,297
42517,297
40214,297
42518,297
40215,297
42519,297
40216,297
42522,297
42523,297
42525,297
42526,297
42527,297
42531,297
42532,297
42533,297
42534,297
42536,297
42537,297
42538,297
40235,297
42539,297
40236,297
42540,297
40237,297
42536,297
42544,297
42544,297
40240,297
42545,297
42546,297
40243d1,297
40243d2,297
40244,297
40247,297
42556,297
40252,297
42558,297
40253,297
42559,297
42560,297
40257,297
42561,297
40258,297
42562,297
42563,297
42564,297
42566,297
42568,297
42570,297
42571,297
42572,297
42573,297
42574,297
42577,297
42578,297
40278d1,297
40279,297
40280,297
40282,297
40283,297
40284,297
40285,297
40286,297
40288,297
40290,297
40292,297
40293,297
40294d1,297
40295d1,297
40297,297
40298,297
40299,297
40300,297
40301,297
40302,297
RI3A210_D05,297
RI3A210_D06,297
40305,297
40311,297
40312d1,297
40312d2,297
RI3A210_D13,297
42646,297
40314,297
RI3A210_D14,297
42647,297
RI3A210_R02,297
42649,297
40317,297
42650,297
40318,297
42651,297
40319d1,297
40319d2,297
RI3A210_R06,297
40320,297
RI3A210_R07,297
40321,297
RI3A210_R07a,297
40322d1,297
RI3A210_R08bis,297
41424,297
40322d2,297
RI3A210_R10,297
41426,297
40325,297
42662,297
40326,297
40327,297
40328,297
40329,297
40330,297
40331,297
40332,297
40333,297
40334,297
RI3AA004_D1,297
40335,297
RI3AA004_D10,297
40337,297
RI3AA004_D11,297
40338,297
RI3AA004_D12,297
40339,297
RI3AA004_D3,297
40340,297
RI3AA004_D4,297
40343,297
RI3AA004_D5,297
42685,297
40345,297
42688,297
40345d1,297
RI3AA004_D6,297
RI3AA004_R4,297
42689,297
40347,297
RI3AA004_R5,297
42700,297
RI3AA004_R6,297
42701,297
RI3AA004_R8,297
42703,297
42706,297
RI3BA007_DWA1,297
40367,297
RI3BA007_DWA2,297
40368,297
RI3BA007_DWA3,297
40369,297
RI3BA007_DWA4,297
40370,297
RI3BA007_DWA5,297
40371,297
RI3BA007_DWA6,297
40372,297
RI3BA007_RWA1,297
RI3BA007_RWA2,297
RI3BA007_RWA3,297
40375,297
RI3BA007_RWA4,297
40376,297
RI3BA007_RWA5,297
40378,297
RI3BA007_RWA7,297
40380d1,297
40380d2,297
40382,297
40384,297
40385,297
41487,297
41488,297
42763,297
41490,297
42766,297
41491,297
42768,297
41492,297
42771,297
41494,297
42772,297
40399,297
42773,297
41496,297
41498,297
41499,297
40413,297
41500,297
41501,297
41502,297
40419,297
41509,297
42811,297
42812,297
42813,297
44268,297
42814,297
44270,297
42817,297
44271,297
42818,297
44272,297
42819,297
42820,297
42821,297
44275,297
40435,297
42822,297
44276d1,297
42827,297
44276d2,297
42829,297
44276d3,297
42830,297
44277,297
42831,297
44278,297
42832,297
44279,297
44283,297
42834,297
42835,297
40443,297
44284,297
40444,297
44285,297
42838,297
RI3BA059_IP7,297
44286,297
40445,297
42844,297
44287,297
40446,297
40447,297
44288,297
44289d1,297
44289d2,297
44290,297
40450,297
44291,297
44292,297
44293,297
44294d1,297
44294d2,297
44294d3,297
44295,297
44296,297
44297,297
44299,297
44301,297
44302,297
44304,297
44305,297
44306,297
44307,297
44507,297
44310,297
42862,297
44311,297
42863a,297
44312,297
42863,297
44313,297
44314,297
44315,297
44316,297
44317,297
44318,297
40475,297
44319,297
40476,297
44320,297
44321,297
44322,297
44323,297
44324,297
44325,297
44326,297
44327,297
44328,297
44329,297
44330,297
44331,297
44332,297
23951,297
44333,297
44335,297
44336,297
44337,297
44537,297
44508,297
44338,297
44339,297
42885,297
44538,297
44508,297
44338,297
44349,297
44350,297
42897,297
42897,297
44508,297
44338,297
40524,297
41620,297
40526,297
41622,297
40527,297
41626,297
40528,297
41654,297
44457,297
40566,297
41681,297
41682,297
41683,297
41684,297
41685,297
41686,297
41689,297
41691,297
41692,297
41693,297
41695,297
41696,297
41698,297
41699,297
40584,297
40585,297
40586,297
41702,297
40587,297
41703,297
41704,297
43040,297
40589,297
41706,297
40590,297
41706d2,297
44489,297
43044,297
41709,297
44498,297
40595,297
44490,297
44498,297
43047d1,297
40596,297
40597,297
44492,297
40598,297
44496,297
44493,297
41721,297
40602,297
44496,297
44516,297
44494,297
40604,297
44496,297
44495,297
44338,297
Ruien fase 5 OV19,297
44496,297
Ruien fase 5 OV19,297
44497,297
Ruien fase 5 OV19,297
44498,297
41736,297
Ruien fase 5 OV19,297
44499,297
40619,297
40620,297
40621,297
5901,297
5902,297
5906,297
5917,297
5921,297
5923,297
5924,297
5925,297
40638,297
40641,297
40642,297
40647,297
6170,297
6215,297
M_0146,297
6237,297
Ruien fase 5 OV17,297
44516,297
6272,297
6273,297
Ruien fase 5 OV19,297
6273,297
41804,297
6281,297
41805,297
6291,297
41805d2,297
41806,297
Ruien fase 5 OV18,297
41807,297
6357,297
41811,297
6359,297
44497,297
6360,297
6362,297
41812,297
6368,297
41813,297
6369,297
41814,297
41816,297
6380,297
6396,297
41817,297
41818,297
41819,297
41820,297
6467,297
41821,297
6468,297
41822,297
41823,297
41824,297
41825,297
41828,297
41829,297
41830,297
41831,297
41833,297
41835,297
41839d1,297
41839d2,297
41843,297
41845,297
41847,297
41848,297
41849d1,297
41849d2,297
41850,297
41851,297
41864,297
41871,297
41873,297
42536,297
41875,297
24284,297
40773,297
40782,297
40783,297
40783d2,297
40795,297
40835,297
40837,297
40839,297
41970,297
41971,297
41972,297
41973,297
41974,297
41976,297
41978,297
42536,297
41979,297
41980d1,297
41980d2,297
41993,297
41994d1,297
41994d2,297
42006,297
42007,297
42010,297
42012,297
42013,297
42019,297
42020,297
42022,297
42023,297
42026,297
42026,297
42026a,297
42026,297
42027dd,297
42028,297
42029,297
42028,297
42030,297
42031,297
42032,297
42033,297
42034,297
42035,297
42036,297
42037,297
42039,297
5859,298
40055,298
40056,298
40057,298
42357,298
40058,298
42358,298
40059,298
42359,298
40060,298
42360,298
40061,298
40062,298
40063,298
43090,298
43091,298
42048d1,298
42048d2,298
40415,298
42384,298
42385,298
40417,298
42386,298
42387,298
42388,298
42389,298
42390,298
42391,298
42392,298
42409,298
43125d2,298
42415,298
40448,298
40449,298
40451,298
40147,298
42456,298
42457,298
42127,298
42864,298
42865,298
41888,298
40757,298
40198,298
40199,298
40497,298
40200,298
40202,298
40203,298
40205,298
40207,298
44358,298
44359,298
40222,298
44360,298
40223,298
44362d1,298
42905,298
40224,298
44362d2,298
40226,298
42906d1,298
44364,298
40227,298
44367,298
40228,298
44368,298
42955d1,298
40230,298
43487,298
42955d2,298
40231,298
43488,298
42958,298
40232d1,298
42959,298
40232d2,298
43490,298
42203d1,298
40233,298
43491,298
42203d2,298
40235,298
42204,298
41619,298
40236,298
42206,298
42208,298
41622,298
42209,298
42210,298
40245,298
43751,298
43752,298
42547,298
43753,298
40256,298
42548,298
40257,298
42549,298
42555,298
42556,298
40259,298
42557,298
44409,298
44410,298
42564,298
44411,298
42565,298
40272,298
44412,298
42986d2,298
44413,298
40273,298
40274,298
44417,298
42568,298
40275,298
42569,298
40276,298
43525,298
40277,298
42992,298
40281,298
43547,298
40304,298
44459,298
40305,298
41691,298
40306,298
41692,298
40308,298
40309,298
40310,298
43026,298
43027,298
RI3A199_D14bis,298
43299,298
43030,298
RI3A199_D15,298
40313,298
RI3A199_D16,298
RI3A199_VBP1,298
RI3A210_D06,298
RI3A210_D06bis,298
RI3A210_D07,298
RI3A210_D07bis,298
43309,298
RI3A210_D07tris,298
40321,298
41707,298
31811,298
RI3A210_D09,298
40322d1,298
RI3A210_D10,298
40322d2,298
RI3A210_D11,298
40324,298
43044,298
40325,298
RI3A210_D12,298
43045,298
RI3A210_D13,298
41715,298
43047d1,298
RI3A210_R03,298
RI3A210_R04,298
RI3A210_R05,298
RI3A210_R06,298
RI3A210_R07,298
42321,298
RI3A210_R10,298
41444,298
43595,298
41445,298
5809,298
5810,298
5811,298
5820,298
40053,298
41759,311
41760,311
41768,311
42049,311
42051,311
42053,311
75967,311
42054,311
40079,311
42055,311
40083,311
42056,311
40084,311
42057,311
40085,311
40086,311
40087,311
75992,311
23811,311
75993,311
75994,311
75995,311
75996,311
23815,311
75997,311
75998,311
75999,311
76001,311
40422,311
76002,311
40423,311
76003,311
76004,311
76005,311
41512,311
76006,311
41513,311
76007,311
76009,311
76011,311
42091,311
42434,311
42103,311
42437,311
42438,311
23382,311
41549d1,311
41549d2,311
41550,311
6934,311
41551d1,311
41551d2,311
6956,311
41552,311
41552d2,311
41553,311
41554,311
41555,311
41557,311
41560,311
41562,311
41563,311
41564,311
41565,311
41566,311
41569,311
23089,311
41570,311
41572,311
7126,311
23431,311
41306,311
41307,311
24287,311
41308,311
41309,311
7341,311
41310,311
41041,311
7358,311
41311,311
41312,311
41043,311
41312d1,311
41044,311
41313,311
7395,311
41320,311
42903,311
41321,311
42904,311
41322,311
41323,311
42910,311
42914,311
41327,311
41328,311
41329,311
41330,311
41331,311
41332,311
41333,311
41334,311
41335,311
41066,311
41336,311
41067,311
41337,311
41068,311
41338,311
41069,311
41071,311
41073,311
41074,311
41076,311
41077,311
40803,311
40804,311
40805,311
40806,311
42246,311
40807,311
40808,311
41350,311
41351,311
41352,311
44038,311
41353,311
4408,311
44097,311
41354,311
41355,311
44099,311
41356,311
44107dd,311
44108,311
44113,311
40545,311
44114,311
44115,311
44116,311
44117,311
44118,311
44122,311
44123,311
44124,311
44126,311
44427,311
44435d1,311
41371,311
44435d1,311
41372,311
44435d1,311
44435d1,311
44133,311
44438,311
44439,311
44135,311
44440,311
44136,311
44441,311
44137,311
44442,311
44138,311
44443,311
44139,311
44445,311
44140,311
44446,311
44141,311
44447,311
41388,311
44142,311
44448,311
41389,311
44142ddd1,311
44449,311
41390,311
44142ddd2,311
44450,311
44143,311
44454,311
44144,311
44145,311
44146,311
41395,311
44147,311
44148,311
44149,311
41398,311
44150,311
44473,311
44151,311
44152,311
44153,311
41402,311
44154,311
41403,311
44156,311
41405,311
41139,311
44157,311
41406,311
44158,311
44161,311
44162,311
44165,311
40874,311
40875,311
40879,311
41712,311
41713,311
41999,311
42000,311
41739,311
41740,311
41741,311
9377,311
41742,311
9379,311
41743,311
41744,311
41745,311
41746,311
41747,311
41751,311
41756,311
41757,311
42051,312
42057,312
42077,312
23016,312
42078,312
42079,312
42080,312
42081,312
42082,312
23022,312
42083,312
42091,312
40982,312
40983,312
23052,312
23053,312
23054,312
23055,312
23058,312
23059d1,312
23059d2,312
23060,312
23061,312
23062,312
23064,312
23065,312
23069,312
24903,312
23071,312
23072,312
23073,312
24908,312
23075,312
23076,312
23077,312
23078,312
24944,312
23079,312
23080,312
23082,312
24947,312
23083,312
24948,312
24949,312
23085,312
23086,312
23087,312
24952,312
23089,312
24955,312
23090,312
23092,312
24960,312
23094,312
23096,312
23099,312
24965,312
23100,312
24969,312
23102,312
24970,312
23104,312
23105,312
23106,312
23107,312
23108,312
23109,312
23110d1,312
41043,312
23110d2,312
41044,312
23111,312
41045,312
23112,312
41046,312
23113,312
41047,312
23114,312
41048,312
41049,312
41050,312
41051,312
41052,312
41053,312
41054,312
41055,312
41056,312
41057,312
41058,312
41059,312
23124,312
41060,312
23125,312
41061,312
23127,312
41064,312
41065,312
42225,312
23146,312
23147,312
41090,312
41091,312
23153d1,312
41092,312
23154,312
41093,312
23155,312
41094,312
23156,312
41094d1,312
41094d2,312
41095,312
41096,312
41097,312
23160,312
41098,312
23161,312
41099,312
23162,312
41100,312
41101,312
41102,312
41103,312
41104,312
41110,312
23172,312
41111,312
23173,312
41112,312
23174,312
41113,312
41115,312
23176,312
23177,312
23180,312
23181,312
41136,312
23198,312
41140,312
23199,312
41142,312
23200,312
41144,312
23200d1,312
41145,312
23201,312
41146,312
23202,312
41148,312
23203,312
23205,312
41233,312
41234,312
41235,312
41236,312
41237,312
41238,312
41239,312
RI3A104_R04,312
41240,312
RI3A104_R05,312
42429,312
RI3A104_R07,312
42430,312
RI3A104_R08,312
42431,312
RI3A104_R09,312
42432,312
42438,312
42439,312
42440,312
23364,312
23365,312
23368,312
23369,312
23370,312
23372,312
23373,312
23374,312
42454,312
23375,312
23376,312
23377,312
23378,312
23379,312
23380,312
23381,312
RI3A115_D10,312
23383,312
RI3A115_D2,312
23384,312
RI3A115_D3,312
23385,312
23387,312
RI3A115_D4,312
RI3A115_D5,312
23389,312
RI3A115_D6,312
23390,312
RI3A115_D7,312
RI3A115_D8,312
23393,312
RI3A115_D9,312
23394,312
RI3A115_R1,312
23395,312
RI3A115_R10,312
RI3A115_R11,312
RI3A115_R12,312
RI3A115_R12dd1,312
RI3A115_R13,312
23400d1,312
RI3A115_R14,312
RI3A115_R3,312
RI3A115_R4,312
RI3A115_R5,312
RI3A115_R6,312
RI3A115_R7,312
RI3A115_R8,312
RI3A115_R9dd,312
RI3A115_R9dd1,312
23414,312
23415,312
23417,312
23418,312
41303,312
23420,312
41304,312
23430d1,312
41305,312
23430d2,312
23433,312
23434,312
23439d1,312
23439d2,312
41324,312
41326,312
41339,312
41340,312
41341,312
41342,312
41343d1,312
41343d2,312
23575,312
41344,312
41345,312
41346,312
23577d1,312
41347,312
23577d2,312
41348,312
23578,312
41349,312
41350,312
23581,312
41351,312
23582,312
23584,312
23585,312
23586,312
23587,312
23589,312
23591,312
44125,312
44126,312
44127,312
44128,312
44129,312
44130,312
44131,312
44132,312
44133,312
44134,312
41369,312
44136,312
41371,312
40283,312
41374,312
23607d2,312
41375,312
41377,312
41378,312
41379,312
41383,312
41384,312
41385,312
41391,312
41392,312
23621,312
44151,312
23622,312
44152,312
23623,312
44153,312
23624d1,312
23624d2,312
23625,312
41398,312
41399,312
41400,312
41401,312
44164,312
41402,312
44165,312
44166,312
44167,312
44168,312
41407,312
44169,312
41408,312
44170,312
23638,312
44171,312
44172,312
44173,312
44174,312
44175d1,312
44175d2,312
44176,312
44177,312
44178,312
44179,312
23649d2,312
44180,312
44181,312
44182,312
23652,312
44183,312
44184,312
44185,312
44186,312
44187,312
44188,312
44189,312
44190,312
44191,312
44192,312
44193,312
44196,312
44197,312
44198,312
44199,312
44203,312
23669,312
44204,312
23670,312
44205,312
23671,312
44206,312
23672,312
44207,312
23673,312
44208,312
23674,312
44210,312
23676,312
44211,312
23678,312
44212,312
44213,312
44214,312
44215,312
44217,312
44219,312
44220,312
44221,312
44222,312
44223,312
44224,312
44225,312
44225d2,312
44226,312
44227,312
44228,312
44229,312
44230,312
23794,312
44231,312
23795,312
44232,312
23796,312
44234,312
23797,312
44235,312
23798,312
44236,312
23799,312
44238,312
23800,312
44239,312
23801,312
44240,312
23802,312
44241,312
23803,312
23804,312
44243,312
23805,312
23806,312
23807,312
23808,312
23809,312
23810,312
23811,312
23812,312
23813,312
23814,312
40421,312
23815,312
23816,312
40423,312
23817,312
40423,312
23818,312
23819,312
23820,312
23821,312
23822,312
23826,312
23827,312
23849,312
23850,312
23860,312
23879,312
23880,312
23881,312
23882,312
23885,312
41534,312
41535,312
41545,312
41547,312
23900,312
41548,312
23901,312
23902,312
41558,312
23921,312
23922,312
41571,312
41572,312
41573,312
41574,312
41575,312
41576,312
41577,312
41578,312
41579,312
41580,312
23959,312
41581,312
23960,312
41582,312
41583,312
41584,312
41589,312
41590,312
41591,312
41592,312
41593,312
42913,312
23985,312
23986,312
23987,312
23990,312
23991,312
23992,312
23993,312
23994,312
23995,312
23996,312
23997,312
23998,312
23999,312
24000,312
24001,312
24002,312
24003,312
24004,312
41640,312
41641,312
24008,312
24009,312
24010,312
40545,312
40546,312
24026,312
44435d1,312
44435d1,312
40549,312
40550,312
40551,312
24030,312
40552,312
24031,312
40553,312
24032,312
40554,312
24033,312
40555,312
24034,312
24035,312
24036,312
24037,312
44447,312
24054,312
41711,312
24075,312
41737,312
41738,312
24090,312
24093,312
24094,312
24095,312
41747,312
41748,312
24105,312
41749,312
24106,312
41750,312
41751,312
41752,312
41754,312
41756,312
41761,312
41762,312
41764,312
24119,312
41765,312
24120,312
41766,312
24121,312
41767,312
41768,312
24123,312
24124,312
24125,312
24126,312
24127,312
24128,312
24129,312
24130,312
24131,312
24132,312
24133,312
24134,312
24135,312
24136,312
24137,312
24138,312
24139,312
24140,312
24141,312
24142,312
24143,312
24144,312
24145,312
24146,312
24147,312
24148,312
24149,312
24153,312
24154,312
24155,312
24157,312
24158,312
24159,312
24164,312
24165,312
24167,312
6465,312
24173,312
6946,312
6965,312
41859,312
6974,312
6983,312
6995,312
6998,312
7001,312
7002,312
7010,312
7013,312
7016,312
7017,312
7103,312
7104,312
7130,312
7158,312
7368,312
7369,312
7370,312
7380,312
41900,312
41901,312
41902,312
41903,312
41905,312
41906,312
24301,312
24302,312
24306,312
24307,312
24308,312
24309,312
24310,312
24311,312
40804,312
40806,312
40813,312
40814,312
40815,312
40816,312
40817,312
40818,312
40819,312
40820,312
40821,312
40870,312
41998,312
42000,312
42008,312
42009d1,312
24450,312
24451,312
24452,312
24453,312
24454,312
24455,312
24456,312
24457,312
24458,312
24459,312
40911,312
24464,312
24465,312
24466,312
23748,313
24488,313
24489,313
24490,313
24491,313
24492,313
24493,313
24494,313
24495,313
24496,313
24497,313
24498,313
24499,313
24500,313
24501,313
24502,313
24822,313
24823,313
24824,313
24825,313
24826,313
24827,313
24828,313
24829,313
24830,313
24831,313
24832,313
44307,313
24833,313
24834,313
40435,313
24835,313
24836,313
24837,313
24838,313
24839,313
24840,313
24841,313
24842,313
24843,313
24844,313
24845,313
24846,313
23851,313
24847,313
24848,313
23859,313
24869,313
23859d1,313
24875,313
23874,313
24876,313
24877,313
24878,313
42127,313
24879,313
24880,313
23884,313
24882,313
23885,313
24883,313
23886,313
24884,313
23888,313
24885,313
23889,313
24886,313
23890,313
24887,313
23890d1,313
24888,313
23891,313
24889,313
23892,313
24890,313
23894,313
24892,313
23895,313
24893,313
23896,313
24894,313
44345,313
23897,313
24896,313
44346d1,313
23898,313
24897,313
44347,313
23899,313
24898,313
44348,313
23900,313
24899,313
24900,313
23902,313
24901,313
23903,313
24902,313
23904,313
23905,313
23906,313
23907,313
23908,313
23910,313
23911,313
24941,313
23912,313
24943,313
23913,313
23914,313
23915,313
23916,313
23917,313
23918,313
23919,313
24950,313
23920,313
24951,313
23925,313
23926,313
23927,313
23945,313
23950d1,313
23950d2,313
24963,313
24964,313
23957,313
23958,313
24973,313
24988,313
23092,313
24015,313
24016,313
24017,313
24018,313
24019,313
24020,313
24021,313
24022,313
24023,313
24024,313
41115,313
24025,313
24026,313
24027,313
23157,313
24028,313
24029,313
24030,313
24031,313
23160,313
23161,313
24033,313
24038,313
24039,313
24040,313
24041,313
24042,313
24043,313
24044,313
24045,313
24046,313
24047,313
24048,313
24049,313
24050,313
5095d1,313
24051,313
5108,313
24052,313
24053,313
40592,313
40597,313
40598,313
41737,313
24103,313
24104,313
6356,313
6357,313
6359,313
6368,313
6461,313
6465,313
6466,313
6467,313
7085d1,313
7085d2,313
24174,313
24184,313
24235,313
24242,313
24243,313
24244,313
24245,313
23461d1,313
23461d2,313
