date,1,2,3,4,5
2019-01-01 00:00:00,0.660000026,0.8400000329999999,0.9000000359999999,0.600000024,0.600000024
2019-01-01 00:05:00,4.29000017,5.460000217,5.850000232,3.900000155,3.900000155
2019-01-01 00:10:00,7.920000315,10.0800004,10.80000043,7.200000286,7.200000286
2019-01-01 00:15:00,27.06000016,34.44000020000001,36.90000021,24.60000014,24.60000014
2019-01-01 00:20:00,46.2,58.8,63.0,42.0,42.0
2019-01-01 00:25:00,27.06000016,34.44000020000001,36.90000021,24.60000014,24.60000014
2019-01-01 00:30:00,7.920000315,10.0800004,10.80000043,7.200000286,7.200000286
2019-01-01 00:35:00,4.950000197,6.30000025,6.750000267999999,4.500000179,4.500000179
2019-01-01 00:40:00,1.980000079,2.5200001,2.7000001069999997,1.8000000719999998,1.8000000719999998
2019-01-01 00:45:00,2.3100000919999997,2.940000117,3.150000125,2.1000000830000003,2.1000000830000003
2019-01-01 00:50:00,2.640000105,3.360000134,3.600000143,2.400000095,2.400000095
2019-01-01 00:55:00,3.3000001310000004,4.200000167,4.500000179,3.0000001189999996,3.0000001189999996
2019-01-01 01:00:00,3.960000157,5.0400002,5.400000215,3.600000143,3.600000143
2019-01-01 01:05:00,3.6300000789999998,4.6200000999999995,4.950000107,3.300000072,3.300000072
2019-01-01 01:10:00,3.3,4.2,4.5,3.0,3.0
2019-01-01 01:15:00,2.970000052,3.780000067,4.050000072,2.700000048,2.700000048
2019-01-01 01:20:00,2.640000105,3.360000134,3.600000143,2.400000095,2.400000095
2019-01-01 01:25:00,2.3100000919999997,2.940000117,3.150000125,2.1000000830000003,2.1000000830000003
2019-01-01 01:30:00,1.980000079,2.5200001,2.7000001069999997,1.8000000719999998,1.8000000719999998
2019-01-01 01:35:00,1.980000079,2.5200001,2.7000001069999997,1.8000000719999998,1.8000000719999998
2019-01-01 01:40:00,1.980000079,2.5200001,2.7000001069999997,1.8000000719999998,1.8000000719999998
2019-01-01 01:45:00,3.2999999339999997,4.1999999169999995,4.499999911000001,2.99999994,2.99999994
2019-01-01 01:50:00,4.61999979,5.879999732999999,6.299999714,4.1999998089999995,4.1999998089999995
2019-01-01 01:55:00,3.959999895,5.0399998660000005,5.399999857,3.599999905,3.599999905
2019-01-01 02:00:00,3.3,4.2,4.5,3.0,3.0
2019-01-01 02:05:00,2.6400000390000002,3.36000005,3.6000000539999997,2.400000036,2.400000036
2019-01-01 02:10:00,1.980000079,2.5200001,2.7000001069999997,1.8000000719999998,1.8000000719999998
