 Run datum (DD-MM-YY) and time: 11- 7-2023  16:35

 Summary of common data    
 ===============================

 Case name                                     
 Number of nodes            16131   1597.30 ha
 Number of links                0
 Number of paved areas          0      0.00 ha
 Number of unpaved areas        0      0.00 ha
 Number of greenhouse-areas     0      0.00 ha
           with basins                 0.00 ha
 Number of open water nodes     0      0.00 ha
 Number of structures           0
 Number of boundaries           0
 Number of NWRW nodes       16131   1597.30 ha
 Number of Sacramento nodes     0      0.00 ha
 Number of RR Runoff nodes      0      0.00 ha
 Number of Cells                0      0.00 ha

 Number of events               1
 Timestepsize    (s)           60




 Summary input data NWRW nodes          

 Node identification   Node     Sewer    4 Surfaces sloping    4 Surfaces flat        4 Surfaces flat stretched 
                       name     (0=no )  in m2 per type: closed   paved  , open paved  ,roof, unpaved  
=========================================================================================================================
0A13800                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14014                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14016                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14254                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14018                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14256                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14252                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14258                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14300                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B07752                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14260                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A14500                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B07754                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B07756                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B10262                               0    0.0     0.0     0.0     0.0 16000.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B07758                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B10261                               0    0.0     0.0     0.0     0.0 16000.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B10264                               0    0.0     0.0     0.0     0.0 16000.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B10266                               0    0.0     0.0     0.0     0.0 16000.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B10754                               0    0.0     0.0     0.0     0.0 16000.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B10752                               0    0.0     0.0     0.0     0.0 16000.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0B10756                               0    0.0     0.0     0.0     0.0 16000.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07002                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07006                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07004                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07008                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07010                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07014                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07012                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07016                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0A1352A                               0    0.0     0.0     0.0     0.0  7031.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07264                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07276                               0    0.0     0.0     0.0     0.0  1434.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07278                               0    0.0     0.0     0.0     0.0  1324.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07266                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07282                               0    0.0     0.0     0.0     0.0  1893.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07284                               0    0.0     0.0     0.0     0.0   550.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07280                               0    0.0     0.0     0.0     0.0   558.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07288                               0    0.0     0.0     0.0     0.0  1410.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07290                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07286                               0    0.0     0.0     0.0     0.0  2052.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07504                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07506                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07508                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07510                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07520                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07522                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07514                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07762                               0    0.0     0.0     0.0     0.0  1848.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07764                               0    0.0     0.0     0.0     0.0   436.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07756                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07766                               0    0.0     0.0     0.0     0.0  1239.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07768                               0    0.0     0.0     0.0     0.0  1201.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07772                               0    0.0     0.0     0.0     0.0   513.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07774                               0    0.0     0.0     0.0     0.0  1476.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07778                               0    0.0     0.0     0.0     0.0   205.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07780                               0    0.0     0.0     0.0     0.0  2103.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07776                               0    0.0     0.0     0.0     0.0  1344.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07784                               0    0.0     0.0     0.0     0.0  1905.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07788                               0    0.0     0.0     0.0     0.0   621.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07782                               0    0.0     0.0     0.0     0.0   517.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07790                               0    0.0     0.0     0.0     0.0   186.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07792                               0    0.0     0.0     0.0     0.0  1343.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07794                               0    0.0     0.0     0.0     0.0   822.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07798                               0    0.0     0.0     0.0     0.0   832.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07802                               0    0.0     0.0     0.0     0.0  1779.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07804                               0    0.0     0.0     0.0     0.0  1306.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07800                               0    0.0     0.0     0.0     0.0  1689.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07808                               0    0.0     0.0     0.0     0.0  1546.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07810                               0    0.0     0.0     0.0     0.0   854.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C07806                               0    0.0     0.0     0.0     0.0  1488.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08002                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08004                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08006                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08012                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08014                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08010                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08016                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08018                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08020                               0    0.0     0.0     0.0     0.0  8280.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C0802Y                               0    0.0     0.0     0.0     0.0   276.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0
0C08050                               0    0.0     0.0     0.0     0.0  1759.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0
