node_id,flood_probability_predicted
DE_101,0.001564638396477994
DE_102,0.0012426545063639355
DE_103,0.0014279174234352366
DE_104,0.0013109107482121307
DE_105,0.0013475908623008994
DE_106,0.001288924784759243
DE_107,0.0013479829622988794
DE_108,0.0012261542490547505
DE_109,0.0011617833041949106
DE_11,0.0007091427257579492
DE_110,0.0012694785008750982
DE_111,0.0007397499796901303
DE_112,0.0012354304512761974
DE_113,0.0019388938847155219
DE_114,0.0017956410505924954
DE_115,0.0019909161690213253
DE_116,0.001805871719068824
DE_118,0.0008365056010690827
DE_119,0.0012336752830908444
DE_12,0.0007041944860415818
DE_120,0.0016010288953310545
DE_121,0.0017597352905184477
DE_122,0.0008182908133902684
DE_123,0.001079595068571728
DE_124,0.0004560074940744328
DE_125,0.001385711919943162
DE_126,0.000770431118121696
DE_127,0.0010593754586225447
DE_128,0.0011611091427027645
DE_129,0.001368270583624686
DE_13,0.0006983640251324287
DE_130,0.0010631376985840314
DE_131,0.0013470938695848294
DE_132,0.0013540666104894575
DE_133,0.0007356672127219973
DE_134,0.0008468401259981325
DE_135,0.0013192908427479056
DE_136,0.0012775436031898842
DE_137,0.0017781309681493124
DE_138,0.0017856064351690253
DE_139,0.000803522677517929
DE_14,0.0004888925263578838
DE_140,0.0017941962709844184
DE_141,0.0019764510146665954
DE_142,0.001205753636007145
DE_143,0.0008594546661407633
DE_144,0.001704917797247718
DE_145,0.0013016251242873446
DE_146,0.0013105139259358908
DE_147,0.0019775744371028406
DE_148,0.0012239906096411202
DE_149,0.002098332936842813
DE_15,0.7770790929869146
DE_150,0.001219777971783766
DE_151,0.0027341243895301483
DE_152,0.0017619181433040062
DE_153,0.0013839389618843904
DE_154,0.0015464164768328311
DE_155,0.0012554194901525846
DE_156,0.001543301286511344
DE_157,0.0011629567323698249
DE_158,0.0022619434051938136
DE_159,0.0012351536145089976
DE_16,0.0015353674351299199
DE_160,0.0018850201929897282
DE_161,0.0021981855789245048
DE_162,0.0020208894241739227
DE_163,0.0018115361712707622
DE_164,0.0010635486691033152
DE_165,0.0014049499442808275
DE_166,0.0007661402222969287
DE_167,0.001706045310808559
DE_168,0.0007239623960805546
DE_169,0.0008192640173576238
DE_17,0.00131969578426426
DE_170,0.0013704342795104359
DE_171,0.001695403540395121
DE_172,0.001939552404818087
DE_173,0.001832268393002237
DE_174,0.002760885994252321
DE_175,0.0017948328044052387
DE_177,0.0016735087303894325
DE_178,0.0030173018600113915
DE_179,0.0014974048500088154
DE_18,0.001138070372882342
DE_180,0.001828877721396925
DE_181,0.0012187377806757887
DE_182,0.00017286473999053616
DE_183,0.0013099212752377368
DE_184,0.0016531009208724475
DE_188,0.001448967684224256
DE_189,0.0015463804721189153
DE_19,0.0016569450990636724
DE_190,0.0017156556373329394
DE_191,0.0009086983712184508
DE_192,0.0035001672426101357
DE_193,0.0005260158155670683
DE_194,0.0005564308380893821
DE_196,0.0014480784078877785
DE_197,0.0018057312769387136
DE_198,0.0012702366203941405
DE_199,0.0019954774715495896
DE_20,0.0011333723763305307
DE_200,0.0023948235456822
DE_201,0.0014242838140007582
DE_202,0.0014616105116810275
DE_203,0.001316866570423125
DE_204,0.0013651169382559256
