node_id,flood_probability_predicted
DE_101,7.399785393866487e-05
DE_102,5.8872878023921095e-05
DE_103,6.771283376170679e-05
DE_104,6.238318948038307e-05
DE_105,6.489405763127334e-05
DE_106,6.0966366748448924e-05
DE_107,6.491646322578718e-05
DE_108,5.8252531883047104e-05
DE_109,5.5176340999725535e-05
DE_11,3.277875779685681e-05
DE_110,6.028768521453821e-05
DE_111,3.560127487180088e-05
DE_112,5.765870433725632e-05
DE_113,9.123752406577592e-05
DE_114,8.45118986615697e-05
DE_115,9.207764224128944e-05
DE_116,8.363757968724817e-05
DE_118,4.021404035468376e-05
DE_119,5.862419657197535e-05
DE_12,3.2557520614592276e-05
DE_120,7.567338347620308e-05
DE_121,8.139003091760376e-05
DE_122,3.838724355858857e-05
DE_123,5.0998104740367606e-05
DE_124,2.132812122024869e-05
DE_125,6.486105022593844e-05
DE_126,3.620476689459983e-05
DE_127,4.936298081156092e-05
DE_128,5.49927364032699e-05
DE_129,6.327645377148249e-05
DE_13,3.2297337992728335e-05
DE_130,5.055413975764957e-05
DE_131,6.23325498221104e-05
DE_132,6.281712154740237e-05
DE_133,3.5233945269021646e-05
DE_134,3.987230984886407e-05
DE_135,6.125124655164939e-05
DE_136,6.11581328078282e-05
DE_137,8.420965048040198e-05
DE_138,8.451309001169426e-05
DE_139,3.8185853793476505e-05
DE_14,3.367088612919609e-05
DE_140,8.477537615326167e-05
DE_141,9.29456989177755e-05
DE_142,5.631015339940605e-05
DE_143,4.057279489967601e-05
DE_144,8.073039322471972e-05
DE_145,6.253511237326771e-05
DE_146,6.0819169731777e-05
DE_147,9.25982591967845e-05
DE_148,5.6754398362601084e-05
DE_149,9.808964501311196e-05
DE_15,0.14015884669664894
DE_150,5.6560691298749954e-05
DE_151,0.00012668197370292148
DE_152,8.240623602524256e-05
DE_153,6.523317445559495e-05
DE_154,7.278815824689494e-05
DE_155,5.9694093546155e-05
DE_156,7.207767276939187e-05
DE_157,5.53058885152481e-05
DE_158,0.00010517252330239752
DE_159,5.8765364656403784e-05
DE_16,7.209589232407218e-05
DE_160,8.864793350138537e-05
DE_161,0.0001029814561203712
DE_162,9.520768495975784e-05
DE_163,8.582024721960937e-05
DE_164,5.080853111636077e-05
DE_165,6.658406801537796e-05
DE_166,3.6564123676287985e-05
DE_167,7.984229847729515e-05
DE_168,3.457779085710254e-05
DE_169,3.937047442670353e-05
DE_17,6.298591963572583e-05
DE_170,6.473468851083876e-05
