node_id,flood_probability_predicted
10005,0.0017709243007316827
10006,0.002387570844369895
10011,0.003280367776690031
10015,1.0467612094043967e-07
10019,4.942251544324127e-07
10020,3.8441811849248253e-07
10021,0.001483919644839385
10022,2.4843241175279176e-07
10023,1.1942366333766467e-07
10033,8.798474450190473e-08
101A,9.624397302696179e-08
101B,9.574526950846893e-08
10575,5.246108181047395e-07
10576,9.503063762435228e-06
10578,9.563122056409085e-07
10579,9.527154984883413e-07
10610,0.0002907787288875556
10611,6.067971625842171e-07
10613,7.867158959309495e-07
10634,1.964452064797668e-05
10635,8.974608325392771e-07
10636,1.2198048855421458e-06
10766,7.503948743281426e-07
10778,1.1940650228067191e-06
10797,0.013718527717203156
10832,4.063064406880021e-05
10833,5.62822151080193e-07
10845,4.93405923819169e-07
10849,5.058945672436562e-07
10853,5.059837109898312e-07
10879,8.831742715759526e-06
10881,1.1527413590228218e-06
10883,4.1359069418021476e-05
10884,5.37804701438901e-07
10890,0.0003227337136129247
23001,5.5844542630004585e-06
23002,1.1708691527667986e-05
23003,1.6383242567526925e-06
23004,1.7388407958906548e-06
23005,1.7400540928266773e-06
23006,0.00158883548161717
23007,1.0393021558498824e-05
23009,0.005021492638620566
23010,0.0012756494816289962
23011,1.010784943141633e-05
23012,0.0011839397282012842
23013,0.001503981428673772
23014,2.898384789890061e-06
23015,0.0018854628751797144
23016,0.07488753469010867
23017,0.14617392256856154
23018,0.005231200150038347
23019,0.11827880386895183
23020,0.07313320932697169
23021,0.041939918196031385
23022,0.08007995652872238
23023,0.3925792945055676
23024,0.5681167138502571
23025,0.08895782030658174
23026,0.4940669755717909
23027,0.027292554535129927
23028,0.038610980759662086
23029,0.6064851210061104
23030,0.03581176539470285
23031,0.0027242647709625977
23032,0.0019175765468785813
23033,0.005976899051323929
23034,0.0018729611007804747
23035,0.0018727967440348913
23036,0.07307755873211141
23037,7.942644963277441e-06
23038,0.061552434835475615
23039,0.0771524053215918
23041,0.6907111566871776
23042,0.3897910940977609
