node_id,flood_probability_predicted
10005,0.0008683721466391209
10006,0.0011710377424616464
10011,0.0018237074725853332
10015,1.664648321245002e-07
10019,6.646642392981979e-07
10020,5.169860499890397e-07
10021,0.0007275698270554383
10022,3.340995426678886e-07
10023,1.6059949030521818e-07
10033,1.140427876370409e-07
101A,1.5448128683488347e-08
101B,1.5367909970492396e-08
10575,1.339844332789858e-07
10576,1.4844697657716022e-06
10578,1.7655614832889762e-07
10579,1.757737130624611e-07
10610,0.00010518149589041008
10611,1.1932519880933481e-07
10613,1.5285738654425033e-07
10634,1.2790841634787805e-06
10635,1.657407092727578e-07
10636,3.036982285187659e-07
10766,1.4126507318487176e-07
10778,2.9744687046561754e-07
10797,0.0008560287425065932
10832,2.051636445225206e-06
10833,1.3882108610840486e-07
10845,1.1981226854813972e-07
10849,1.228818455866677e-07
10853,1.2283045484325672e-07
10879,1.369285464557193e-06
10881,2.0598080967256538e-07
10883,2.0903695280855837e-06
10884,1.3265117576726954e-07
10890,0.0001165756959543703
23001,1.287594703548844e-05
23002,2.529183088191672e-05
23003,1.061777650738213e-06
23004,1.1518833787524564e-06
23005,1.543475917080588e-06
23006,0.0008936519303434925
23007,5.344104029249997e-06
23009,0.002620842386946458
23010,0.0005259794155764056
23011,5.077063167575661e-06
23012,0.00023137724504932743
23013,0.0006297366357536863
23014,1.5436644315561809e-06
23015,0.0003509569394282654
23016,0.09940888790134683
23017,0.19411850645775106
23018,0.0014879782954180375
23019,0.1844475590228488
23020,0.10147484193654527
23021,0.04453939021745698
23022,0.10519587806743264
23023,0.4071775434738336
23024,0.6334912648991943
23025,0.09351717830186597
23026,0.6106085922571384
23027,0.02893245248760885
23028,0.04099306276652024
23029,0.7163973865805827
23030,0.03810157818937948
23031,0.003709219935752033
23032,0.0028429378620994715
23033,0.008627995303321447
23034,0.002426286703502545
23035,0.0023616891746523804
23036,0.07543501069858584
23037,1.2198085972634896e-05
23038,0.06833837326276553
23039,0.08109577904436557
23041,0.5059017670725364
23042,0.19793454858043968
23043,0.3753606513322799
23044,0.012181885788076498
23045,0.2641529709243059
23046,0.013656396958595107
23047,0.014126405402525759
23048,0.0834652165280093
23049,0.034800619309082466
23050,0.0009114920171125401
23051,0.0009597396760473619
23052,1.4386689477739484e-06
23053,5.7163254522980215e-05
23054,6.216722538574279e-06
23055,0.09167519076819698
23057,1.4113443737240485e-05
23058,0.005441973589249559
23059,0.009049558764420214
23059d1,0.009503134060072756
23059d2,1.1019725394781967e-05
23060,0.021631699171412846
23061,6.688984244769806e-05
23062,1.022982029619171e-06
23063,0.4676387180083042
23064,0.2947833611416728
23065,0.8585293987585236
23069,0.701480410530559
23070,0.0009685251913154184
23071,0.00642571695180477
23072,0.009742780846384093
23073,0.17309604620735727
23074,0.6836539853191591
23075,0.19128038649244555
23076,0.29899011577390544
23077,0.8799400972275804
23078,0.18215589331940332
23079,0.23712229106987934
23080,0.3017875839624916
23081,0.16581863042555778
23082,0.012331412661515946
23083,0.8064547250601762
23084,0.8221026691948496
23085,0.2592998519597507
23086,0.17209876932137105
23087,0.014241765930406219
23088,0.10469909837739944
23088d1,0.1094876628973178
23088d2,0.8398035438687471
23089,0.04862231839548694
23090,0.002536427370317919
23091,1.7145731902085294e-05
23092,1.3415069269097493e-05
23093,0.009743735520287004
23094,0.0047906472152512425
23095,0.2628170361739691
23096,0.004044847850861252
23097,0.26300735351571913
23098,0.6964270263136546
23099,0.9837951575247534
23100,0.4038670383692645
23102,0.9861291969996951
23103,0.0634450786760698
23104,0.7947811948346845
23105,0.6991903906292878
23106,0.7356224734062856
23107,0.8085638397703202
23108,0.3202814639202683
23109,0.13627098840692972
23110d1,0.06524519545091324
23110d2,0.00472660315157355
23111,0.23893523075044715
23112,0.3857812846020999
23113,0.9173249166223908
23114,0.6819176487616577
23115,0.15774532134565222
23116,0.6480076787427039
23117,0.8341705271750184
23118,0.9973704818577971
23119d1,0.4740989065622508
23119d2,0.6538313692683222
23120,0.9214665320198888
23121d1,0.7648232287087394
23121d2,0.7609856074476589
23122,0.9342928734154043
23123,0.12027019510385226
23124,0.15321076565883346
23125,0.8046234154148729
23126,0.7901337138658151
23127,0.7322268626779231
23128,0.0010210505675482377
23129,0.06193938268794364
23130,1.33974459340261e-05
23131,0.055135754181096654
23132,0.255980788635672
23133,0.01459855420428064
23134,0.5315896819490791
23135,0.014743953206114813
23136,0.9975460716728596
23137,0.4522746576757271
23138,0.9977591899373008
23139,0.9981292786882128
23140,0.1278061011730805
23141,0.12545662088560727
23142,0.9264304760279158
23143,0.9266254296542822
23144,0.9228440825900788
23145,0.000194176871729269
23146,0.8523667233760163
23147,0.8596759484568193
23148,0.7321376049449382
23149,0.10335344059200297
23150,0.009131348458288998
23151,0.8584717199889307
23152,0.9925515201481308
23153,0.07475310495317017
23153d1,0.07800709396401215
23154,0.8813037011493517
23155,0.8652675415228525
23156,0.8709385655277598
23157,0.3650311346026599
23158,0.13415150444975418
23159d1,0.7270036985012284
23159d2,0.10375118192223587
23160,0.2277916213359127
23161,0.2257522742238645
23162,0.22363512360296348
23163,0.22821096769594346
23164,0.007367894919227066
23165,1.8957377095834693e-05
23166,1.9390510046180288e-05
23167,0.011021842742558827
23168,0.010842509313107351
23169,0.2505126183773873
23170,0.2723154226046318
23171,0.25425548652969104
23172,0.856740626360718
23173,0.6686472491840044
23174,0.6729317705912119
23175,0.25596079865265137
23176,0.008968509563887141
23177,0.006930226195841228
23178,0.00990693300162826
23179,0.23991603427597666
23180,1.2343362011472572e-05
23181,0.6870686416993187
23182,0.17734339574191071
23183,0.14736482053860925
23184,0.2613344352457476
23185,0.008376125716357976
23186,1.4219463295849813e-05
23187,0.07094228790039153
23188,0.0847164623437078
23189,0.0026322938353737875
23190,0.2711980758010355
23191,0.2798042016876278
23192,0.09233601930927796
23193,0.6121197343939855
23194,0.09501819477506074
23195,0.10142222406628533
23196,0.10835798026255394
23197,0.9871023493298244
23198,0.6912479046117669
23199,0.6903904503524497
23200,0.5689613117073689
23200d1,0.4361333395954949
23201,0.6380013842053575
23202,0.9952040232406514
23203,1.7880427258985333e-06
23205,0.5367022797221831
23206,0.8266071022908583
23207,0.8235128079121183
23208,0.8253368774241759
23209,0.9975043363300186
23210,0.20417853746722245
23211,0.5772624236633843
23212,0.9921145807337168
23213,0.9915557675198106
23214,0.9913248525077548
23215,0.997871965557414
23216,0.5174109393149129
23217,1.1289917576166031e-06
23218,2.0735902153246727e-05
23219,7.746841941909217e-07
23220,0.0003872259633881565
23221,0.0003523019354465665
23222,0.00285228909195806
23223,5.808274025450752e-07
23224,2.884829198463178e-06
23225,2.9652512691486017e-06
23226,4.506557960954629e-06
23227,3.41101185402305e-07
23229,3.234672458700213e-07
23230,0.0008060608764627719
23231,0.0006538506164966763
23232,1.6451803825729197e-07
23232d1,1.6301330871499513e-07
23232d2,1.6574595575373416e-06
23233,0.19244579745733686
23234,0.014581402944404027
23235,1.0397049293036837e-06
23236,2.1733205403929434e-05
23237,4.455060662027243e-06
23238,2.7124941647976123e-06
23239,2.0901558090542772e-05
23240,0.8105114049578032
23241,2.518814805026944e-06
23242,3.454570745312075e-06
23243,0.225667065079594
23244,0.00406876124992232
23245,0.003013085082693376
23246,0.01153402658190347
23247,0.0006350297395033242
23248,0.00022826761320180762
23249,0.007883087625137529
23250,0.007710137932170945
23251,1.5260534340568746e-06
23252,0.0009051833523897364
23253,2.0318349275699015e-06
23254,2.5820015412239115e-06
23255,1.6084894363929372e-05
23256,1.7911176207021398e-05
23257,0.7380973357334112
23258,0.428385422513166
23259,0.005029814187713961
23260,0.004818964863543508
23261,0.16345295352942932
23262,0.13373966778007554
23263,0.7623689095544057
23264,0.12532624966058253
23265,0.17286636351663426
23267,0.9889100805885088
23268,0.9968992273896294
23269,0.9977016205040372
23270,0.9979666019656132
23313,0.16378883886985193
23314,0.21623481730360888
23315,0.992962694938468
23316,0.4338561195002392
23317,0.9972505476695849
23318,0.9124492822016754
23319,1.6035999074645948e-05
23320,0.008819628920165858
23321,0.8069398057842972
23322,0.9962713586975008
23323,0.9978498511713768
23324,0.7598242552015209
23325,0.7118227080435506
23326,0.5650665043559586
23327,0.6685614254055731
23327d1,0.5991133386437407
23327d2,0.6963875258593738
23328,0.11987837768541988
23329,0.11664062551382112
23330,0.6716864444293006
23331,0.13187153778243085
23332,0.15890851647557588
23333,0.39621740544027656
23334,0.008621736962263028
23335,0.0016409727358158098
23336,0.003859653790087432
23337,1.2184383044839454e-05
23338,0.0006326635916976642
23339,0.006115073431485137
23340,0.0005483665313117498
23341,2.1810469542944437e-06
23342,4.077859180112672e-06
23344,1.1355650374266523e-06
23346,1.2800468044375948e-06
23347,1.0668299449085857e-06
23348,1.1886410228824386e-06
23349,0.0005103378509483361
23350,1.3315221522871253e-05
23351,1.6619212635160474e-05
23352,0.005606907200519784
23353,1.8095985548637832e-05
23354,1.137101046768783e-05
23355,2.1463470756968608e-05
23356,0.0006485580255110844
23357,0.0006443328333296088
23358,0.0005527831305388929
23359,0.003777397333585357
23360,0.0006178718497465066
23361,1.5230522707105102e-06
23362,3.067819380504825e-06
23363,1.888708444436671e-06
23364,8.540425465135206e-05
23365,0.1531297038105081
23368,1.5881424113484928e-05
23369,0.008664201683055341
23370,0.3006159437887606
23371,0.7566946158311393
23372,0.2550567304397018
23373,0.27428700552134805
23374,0.9135187059167801
23375,0.8778608297964112
23376,0.8651008647867525
23377,0.912361799093869
23378,0.7990477353283038
23379,0.2811049882187602
23380,0.22038915570655013
23381,0.16155579759894995
23382,0.0036028734497154983
23383,0.32321518994140225
23384,0.3352511034445849
23385,0.16655356292147386
23386,0.01441332966078849
23387,0.2958733073618475
23388,0.3419296458030697
23389,0.7234278832262542
23390,0.7116345405518604
23391,0.6523140246231256
23392,0.8393135940733767
23393,0.8696700061573622
23394,0.8465318810955317
23395,0.1346617201358003
23396,0.1240924152545208
23397,0.9266986377805948
23398,0.4294742557795808
23399,0.4037757557185552
23400d1,0.980168726820806
23400d2,0.9957012489913476
23401,0.9962973070772566
23402,0.99727723378836
23403,0.9941583936431222
23404,0.8968859303229436
23405,0.22791693044642655
23405d1,0.22218353134229366
23405d2,0.8497732565195768
23406,0.9120823563962772
23407,0.11364628233333153
23407d2,0.1125698087781168
23408,0.8135930226697283
23409,0.7073603002220565
23410,0.9936187131628392
23411,0.7119387761160133
23412,0.20759457268584292
23413,0.12583275545898928
23414,0.13908338523586686
23415,1.846923131140164e-05
23416,6.119850776916074e-05
23417,0.3581673229984547
23418,0.2844918752000947
23419,0.15568070281507282
23420,0.8060323141493231
23421,0.9866036857300012
23430,0.6937733271416355
23430d1,0.5838977859706602
23430d2,0.694151843911179
23431,0.004505633639121315
23432,0.2757206211645808
23433,0.2059084361751115
23434,0.9954222534840228
23435,0.003360840499818701
23436,1.8360676664031692e-05
23437,7.950479263754901e-07
23438,2.2455559223973124e-06
23439d1,0.7718836010421488
23439d2,0.18360083022561785
23461d1,8.729263787010773e-06
23461d2,7.436116019653624e-07
23528,3.9579851891274464e-05
23530,7.538001330016194e-07
23531,3.392656090086258e-06
23532,1.991763836037755e-05
23533,5.900100611952536e-07
23534,7.388128769704809e-07
23548,1.172584613009558e-06
23550,9.02975039622101e-07
23552,4.4116165955020973e-07
23553,1.442886627460902e-05
23554,7.512648329478604e-07
23555d1,6.360037156437581e-05
23555d2,7.352871140260041e-05
23556,7.402916161700024e-05
23556d2,8.302696303280587e-05
23557,7.399755707985798e-05
23558,2.537009876289136e-05
23558d1,2.5356279333226904e-05
23559,1.2919214097526042e-05
23560,7.599715873044501e-07
23561,6.675895077549829e-05
23562,4.4065515325428616e-05
23565,1.7124962874585942e-05
23566,5.275322654838224e-07
23567,5.525579999519479e-07
23568,4.503645132490966e-07
23570,3.646906255800178e-05
23571,1.6426055186423002e-05
23572,2.569650858206769e-05
23574,0.010208113222464307
23575,0.0019108008739194009
23576d1,5.997359348642902e-05
23576d2,0.004989766181477571
23577d1,1.8834552682786316e-05
23577d2,4.402154541206304e-05
23578,7.03379538338581e-05
23579,0.00012155563155116943
23580,7.732249285535741e-05
23581,3.0473781971835118e-05
23582,1.4470359799367996e-06
23583,5.526131786444354e-06
23584,1.3328555659605174e-06
23585,1.0813602508660346e-06
23586,0.3867804907382479
23587,1.1687977829080946e-06
23588,0.0021564150577544536
23589,0.01748783470848465
