node_id,flood_probability_predicted
10005,0.00015903975830705583
10006,0.000214484732965052
10011,0.00030545339961150065
10015,1.652767457020666e-07
10019,1.9616693184929122e-07
10020,1.5257725117051095e-07
10021,0.00013325664001703988
10022,9.859391553858992e-08
10023,4.738592072770191e-08
10033,3.493012627087342e-08
101A,5.441351448696295e-09
101B,5.413040491721966e-09
10575,5.726345019034385e-08
10576,5.418661029267746e-07
10578,9.294253582663452e-08
10579,9.251126695939672e-08
10610,5.783301065381958e-05
10611,6.236396083182098e-08
10613,7.98364557249189e-08
10634,9.065358570526429e-07
10635,8.725724073207973e-08
10636,1.3033604802088704e-07
10766,7.407606765217258e-08
10778,1.276731786522183e-07
10797,0.0006335450565020327
10832,1.5191980455096604e-06
10833,5.969857017319336e-08
10845,5.170772436422526e-08
10849,5.303702468381208e-08
10853,5.3005857016027083e-08
10879,5.00865494773153e-07
10881,1.1152945721297279e-07
10883,1.548014578098716e-06
10884,5.7059289773511934e-08
10890,6.410504483108166e-05
23001,1.081849646215066e-06
23002,2.208290367606678e-06
23003,1.4697208741123113e-07
23004,1.5744913155269172e-07
23005,1.7822708927986726e-07
23006,0.00014861601721085908
23007,9.442427129428827e-07
23009,0.0004596002538657834
23010,0.0001057470874279025
23011,9.041709951431142e-07
23012,9.595761553041657e-05
23013,0.00012532545863555935
23014,2.2123351118608851e-07
23015,0.0001397891689468429
23016,0.008926770787563612
23017,0.018709894277530368
23018,0.00034281413281581557
23019,0.05907271424078658
23020,0.008726818685783575
23021,0.010498759153503106
23022,0.009585043671465069
23023,0.13486586801812225
23024,0.12694727378257828
23025,0.006436486410109977
23026,0.09770660354916734
23027,0.00671425797819
23028,0.009630260083519238
23029,0.4056335416684161
23030,0.008948756887581467
23031,0.00030389038350394314
23032,0.0002142903119941468
23033,0.0006674367321826678
23034,0.00020767682123571884
23035,0.0002069628653988225
23036,0.0052699314860202365
23037,8.848138808182855e-07
23038,0.017739976229499226
23039,0.005516090997413435
23041,0.17831179273559886
23042,0.05906759127126704
23043,0.11190633843302583
23044,0.0033137503208322053
23045,0.029051074925051695
23046,0.003776697864956893
23047,0.0039103604286333145
23048,0.01926158595500633
23049,0.003779622603659248
23050,9.733388394385482e-05
23051,0.0001053600163234453
23052,1.9694332574694047e-07
23053,4.286905411584375e-06
23054,1.2982972058248005e-06
23055,0.021365785880033912
23057,1.1011242855889937e-06
23058,0.00046847055422612286
23059,0.0007619957659815974
23059d1,0.0007919092962984213
23059d2,2.4137175624061407e-06
23060,0.0013498623247166495
23061,4.6382712025374395e-06
23062,1.3998931300022054e-07
23063,0.1559689652862324
23064,0.028914697059188223
23065,0.33984137833733463
23069,0.14581385705672675
23070,0.00010686223527786316
23071,0.0005299477500010474
23072,0.0007372159011189887
23073,0.01394268011140238
23074,0.3221593808698261
23075,0.0189412438885332
23076,0.03076050963344152
23077,0.3543094569369267
23078,0.024287401705033147
23079,0.021050623379065648
23080,0.03587695607964493
23081,0.02173979960329516
23082,0.001393713211362173
23083,0.2546326323795569
23084,0.2740303740550003
23085,0.029891525499998857
23086,0.014665403348134034
23087,0.0016041883681836464
23088,0.02893325906360252
23088d1,0.030313841898150062
23088d2,0.3006637698716209
23089,0.010491039283406537
23090,0.0005556657329001786
23091,1.3857809860722657e-06
23092,1.1541905571886923e-06
23093,0.000835154416709382
23094,0.00035231692510547815
23095,0.02874742445380352
23096,0.000352551017445541
23097,0.028443662033624088
23098,0.13353908290278813
23099,0.9295747275955712
23100,0.12793039905815634
23102,0.8491437764970831
23103,0.01445514573910442
23104,0.25374903208571875
23105,0.17453164980522692
23106,0.1984157219442988
23107,0.2712083500259066
23108,0.09287021010786396
23109,0.014410247020180084
23110d1,0.014596115028624897
23110d2,0.0009834443079599325
23111,0.028340283642576337
23112,0.05015023214228925
23113,0.485564705940559
23114,0.15503554793753274
23115,0.04628241861855829
23116,0.13081008030432778
23117,0.2632539126749199
23118,0.967064501370312
23119d1,0.16448164851396135
23119d2,0.13421661105167368
23120,0.7411804340209768
23121d1,0.21045358938094255
23121d2,0.2089687258497811
23122,0.7758844990670035
23123,0.032136913360133794
23124,0.020715319705969844
23125,0.25230556155757383
23126,0.2371159097138737
23127,0.15871507797272275
23128,0.00010968624138240147
23129,0.013729121075479815
23130,1.062260679181517e-06
23131,0.012775659647789673
23132,0.027897014306651192
23133,0.0040558418465154265
23134,0.19880205214978056
23135,0.0039546049514639775
23136,0.9690142803796368
23137,0.14420035203379175
23138,0.9736450511849912
23139,0.9777210310219612
23140,0.034481580347713564
23141,0.033783288475779834
23142,0.7542828767760142
23143,0.7550395376526985
23144,0.7448450425892088
23145,4.71358183062271e-05
23146,0.30621134109631465
23147,0.3610528144456989
23148,0.15712052520248865
23149,0.028460369054166032
23150,0.0023379600797858373
23151,0.31610829892066994
23152,0.9663850008426548
23153,0.01685108698840097
23153d1,0.017760641570815645
23154,0.3530461295597667
23155,0.3513371502153884
23156,0.3595162705078466
23157,0.04115741533387707
23158,0.032229088589845016
23159d1,0.17878894627282838
23159d2,0.024121485461954275
23160,0.02623245256147344
23161,0.025609945468095682
23162,0.025048254607468515
23163,0.025426317132683996
23164,0.0006534060838450082
23165,1.517681214080663e-06
