node_id,flood_probability_predicted
10005,0.3990254881425779
10006,0.3990254881425779
10011,0.3990254881425779
10015,1.268814247318793e-10
10019,1.268814247318793e-10
10020,1.268814247318793e-10
10021,0.3990254881425779
10022,1.268814247318793e-10
10023,1.268814247318793e-10
10033,1.268814247318793e-10
101A,4.773998425206817e-06
101B,4.773998425206817e-06
10575,6.59655516391363e-06
10576,0.00020124494588991178
10578,9.29043742001844e-06
10579,9.29043742001844e-06
10610,0.004166279683543342
10611,9.29043742001844e-06
10613,9.29043742001844e-06
10634,0.0008603366990801598
10635,9.29043742001844e-06
10636,6.59655516391363e-06
10766,9.29043742001844e-06
10778,6.59655516391363e-06
10797,0.8169181215034387
10832,0.010220030800031235
10833,6.59655516391363e-06
10845,6.226918947716225e-06
10849,6.226918947716225e-06
10853,6.226918947716225e-06
10879,0.00020124494588991178
10881,9.681391045437574e-06
10883,0.010220030800031235
10884,6.226918947716225e-06
10890,0.003998708305976836
23001,0.0015341159613077888
23002,0.0015341159613077888
23003,2.9950963427305066e-05
23004,2.9950963427305066e-05
23005,2.9950963427305066e-05
23006,0.3990254881425779
23007,0.0015341159613077888
23009,0.3990254881425779
23010,0.3990254881425779
23011,0.0015341159613077888
23012,0.3990254881425779
23013,0.3990254881425779
23014,0.00044353904375681486
23015,0.02607333990771656
23016,0.9865626183971308
23017,0.9865626183971308
23018,0.019904255889249205
23019,0.9865626183971308
23020,0.9865626183971308
23021,0.6918956959532355
23022,0.9865626183971308
23023,0.9703087208169284
23024,0.9990649269383366
23025,0.8947440295426417
23026,0.9990649269383366
23027,0.6918956959532355
23028,0.6918956959532355
23029,0.9990649269383366
23030,0.6918956959532355
23031,0.3990254881425779
23032,0.3990254881425779
23033,0.3990254881425779
23034,0.3990254881425779
23035,0.3990254881425779
23036,0.8947440295426417
23037,0.0015341159613077888
23038,0.8947440295426417
23039,0.8947440295426417
23041,0.9990649269383366
23042,0.8866398934130865
23043,0.9919811298828466
23044,0.3495779943942105
23045,0.9865626183971308
23046,0.3495779943942105
23047,0.3495779943942105
23048,0.9865626183971308
23049,0.5886852393679821
23050,0.012777865566188094
23051,0.012777865566188094
23052,7.941490325581932e-06
23053,0.0015341159613077888
23054,0.0015341159613077888
23055,0.9865626183971308
23057,0.0015341159613077888
23058,0.3990254881425779
23059,0.3990254881425779
23059d1,0.3990254881425779
23059d2,0.0015341159613077888
23060,0.3990254881425779
23061,0.0015341159613077888
23062,7.941490325581932e-06
23063,0.9990649269383366
23064,0.9865626183971308
23065,0.9990649269383366
23069,0.9866439082219786
23070,0.012777865566188094
23071,0.3990254881425779
23072,0.3990254881425779
23073,0.7728801526960469
23074,0.9990649269383366
23075,0.9865626183971308
23076,0.9865626183971308
23077,0.9990649269383366
23078,0.7611348591907869
23079,0.9865626183971308
23080,0.9865626183971308
23081,0.7414301240508357
23082,0.16460594559510236
23083,0.9990649269383366
23084,0.9990649269383366
23085,0.9865626183971308
23086,0.8354247715031194
23087,0.16460594559510236
23088,0.7344690486534906
23088d1,0.7344690486534906
23088d2,0.9990649269383366
23089,0.9865626183971308
23090,0.3990254881425779
23091,0.0015341159613077888
23092,0.0015341159613077888
23093,0.3990254881425779
23094,0.3990254881425779
23095,0.9865626183971308
23096,0.3990254881425779
23097,0.9865626183971308
23098,0.9919811298828466
23099,0.999603402954718
23100,0.9990649269383366
23102,0.9981275298231423
23103,0.9865626183971308
23104,0.9990649269383366
23105,0.9990649269383366
23106,0.9990649269383366
23107,0.9990649269383366
23108,0.8049405544166885
23109,0.9865626183971308
23110d1,0.9865626183971308
23110d2,0.3990254881425779
23111,0.9865626183971308
23112,0.9865626183971308
23113,0.9990649269383366
23114,0.9990649269383366
23115,0.8866398934130865
23116,0.9990649269383366
23117,0.9990649269383366
23118,0.9999878647329788
23119d1,0.9990649269383366
23119d2,0.9990649269383366
23120,0.9962863814638716
23121d1,0.9990649269383366
23121d2,0.9990649269383366
23122,0.9973532808346404
23123,0.8301022400372242
23124,0.8006838613509845
23125,0.9990649269383366
23126,0.9990649269383366
23127,0.9866439082219786
23128,0.012777865566188094
23129,0.9865626183971308
23130,0.0015341159613077888
23131,0.9865626183971308
23132,0.9865626183971308
23133,0.3495779943942105
23134,0.9990649269383366
23135,0.3495779943942105
23136,0.9999878647329788
23137,0.9990649269383366
23138,0.9999878647329788
23139,0.9999878647329788
23140,0.8301022400372242
23141,0.8301022400372242
23142,0.9973532808346404
23143,0.9962863814638716
23144,0.9962863814638716
23145,0.002051621971452064
23146,0.9990649269383366
23147,0.9990649269383366
23148,0.9919811298828466
23149,0.7344690486534906
23150,0.15971533692098036
23151,0.9990649269383366
23152,0.9999878647329788
23153,0.9865626183971308
23153d1,0.9865626183971308
23154,0.9990649269383366
23155,0.9990649269383366
23156,0.9990649269383366
23157,0.9865626183971308
23158,0.9865626183971308
23159d1,0.9990649269383366
23159d2,0.9865626183971308
23160,0.9865626183971308
23161,0.9865626183971308
23162,0.9865626183971308
23163,0.9865626183971308
23164,0.3990254881425779
23165,0.0015341159613077888
23166,0.0015341159613077888
23167,0.3990254881425779
