date,1,2,3,4,5
2019-01-01 00:00:00,0.5515664029999999,0.738231683,0.8711603809999999,0.660000026,0.660000026
2019-01-01 00:05:00,0.5515664029999999,0.738231683,0.8711603809999999,0.660000026,0.660000026
2019-01-01 00:10:00,0.5515664029999999,0.738231683,0.8711603809999999,0.660000026,0.660000026
2019-01-01 00:15:00,0.27578320100000003,0.369115842,0.435580191,0.330000013,0.330000013
2019-01-01 00:20:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:25:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:35:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:40:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 00:45:00,0.27578320100000003,0.369115842,0.435580191,0.330000013,0.330000013
2019-01-01 00:50:00,0.5515664029999999,0.738231683,0.8711603809999999,0.660000026,0.660000026
2019-01-01 00:55:00,3.033615106,4.060274112,4.791381923,3.630000013,3.630000013
2019-01-01 01:00:00,5.51566381,7.38231654,8.711603465,6.6,6.6
2019-01-01 01:05:00,32.81819686,43.92477966,51.83403618,39.26999664,39.26999664
2019-01-01 01:10:00,60.12072992,80.46724278,94.9564689,71.93999329,71.93999329
2019-01-01 01:15:00,30.88771456,41.34096891,48.78497502,36.95999668,36.95999668
2019-01-01 01:20:00,1.6546992090000001,2.21469505,2.613481143,1.980000079,1.980000079
2019-01-01 01:25:00,2.75783185,3.691158197,4.355801646000001,3.2999999339999997,3.2999999339999997
2019-01-01 01:30:00,3.860964492,5.167621343,6.098122148,4.61999979,4.61999979
2019-01-01 01:35:00,4.412530785,5.90585288,6.969282356,5.279999685,5.279999685
2019-01-01 01:40:00,4.964097078,6.644084417,7.840442564,5.93999958,5.93999958
2019-01-01 01:45:00,4.412530785,5.90585288,6.969282356,5.279999685,5.279999685
2019-01-01 01:50:00,3.860964492,5.167621343,6.098122148,4.61999979,4.61999979
2019-01-01 01:55:00,4.412530785,5.90585288,6.969282356,5.279999685,5.279999685
2019-01-01 02:00:00,4.964097078,6.644084417,7.840442564,5.93999958,5.93999958
2019-01-01 02:05:00,4.136747748,5.536737258,6.533702425,4.949999869,4.949999869
2019-01-01 02:10:00,3.3093984169999997,4.4293901,5.226962287,3.960000157,3.960000157
2019-01-01 02:15:00,1.93048241,2.583810892,3.0490613339999997,2.3100000919999997,2.3100000919999997
2019-01-01 02:20:00,0.5515664029999999,0.738231683,0.8711603809999999,0.660000026,0.660000026
2019-01-01 02:25:00,0.5515664029999999,0.738231683,0.8711603809999999,0.660000026,0.660000026
2019-01-01 02:30:00,0.5515664029999999,0.738231683,0.8711603809999999,0.660000026,0.660000026
2019-01-01 02:35:00,0.27578320100000003,0.369115842,0.435580191,0.330000013,0.330000013
2019-01-01 02:40:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 02:50:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 02:55:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:05:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:10:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:20:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:25:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0
