node_id,flood_probability_predicted
DE_101,0.0016657568205544972
DE_102,0.0016657568205544972
DE_103,0.0016657568205544972
DE_104,0.0016657568205544972
DE_105,0.0016657568205544972
DE_106,0.0016657568205544972
DE_107,0.0016657568205544972
DE_108,0.0016657568205544972
DE_109,0.0016657568205544972
DE_11,0.0007733205211260273
DE_110,0.0016657568205544972
DE_111,0.0016657568205544972
DE_112,0.002326645603274168
DE_113,0.0016657568205544972
DE_114,0.0016657568205544972
DE_115,0.002326645603274168
DE_116,0.002326645603274168
DE_118,0.0016657568205544972
DE_119,0.001170659154238284
DE_12,0.0007733205211260273
DE_120,0.0015378401516379359
DE_121,0.002326645603274168
DE_122,0.0032494435189425576
DE_123,0.004123844933566646
DE_124,0.003733413628428449
DE_125,0.004123844933566646
DE_126,0.003210103287067403
DE_127,0.0029218793440262537
DE_128,0.004123844933566646
DE_129,0.0029218793440262537
DE_13,0.0007733205211260273
DE_130,0.004123844933566646
DE_131,0.0029778968307313785
DE_132,0.002449307726034907
DE_133,0.004123844933566646
DE_134,0.0018582536677415019
DE_135,0.002449307726034907
DE_136,0.004123844933566646
DE_137,0.004123844933566646
DE_138,0.004123844933566646
DE_139,0.004123844933566646
DE_14,0.000992696304489601
DE_140,0.004123844933566646
DE_141,0.004123844933566646
DE_142,0.009174181870645158
DE_143,0.009174181870645158
DE_144,0.004123844933566646
DE_145,0.004123844933566646
DE_146,0.002326645603274168
DE_147,0.0016657568205544972
DE_148,0.002723504389081251
DE_149,0.0016657568205544972
DE_15,0.056311100498426886
DE_150,0.002723504389081251
DE_151,0.0016657568205544972
DE_152,0.0016657568205544972
DE_153,0.0016657568205544972
DE_154,0.0016657568205544972
DE_155,0.0016657568205544972
DE_156,0.0016657568205544972
DE_157,0.0016657568205544972
DE_158,0.0016657568205544972
DE_159,0.0016657568205544972
DE_16,0.0016657568205544972
DE_160,0.0016657568205544972
DE_161,0.0016657568205544972
DE_162,0.0016657568205544972
DE_163,0.0016657568205544972
DE_164,0.0016657568205544972
DE_165,0.0016657568205544972
DE_166,0.0016657568205544972
DE_167,0.0016657568205544972
DE_168,0.0016657568205544972
DE_169,0.0016657568205544972
DE_17,0.0016657568205544972
DE_170,0.0016657568205544972
DE_171,0.0016657568205544972
DE_172,0.0016657568205544972
DE_173,0.0016657568205544972
DE_174,0.0016657568205544972
DE_175,0.0016657568205544972
DE_177,0.0016657568205544972
DE_178,0.0016657568205544972
DE_179,0.002326645603274168
DE_18,0.0016657568205544972
DE_180,0.0016657568205544972
DE_181,0.0016657568205544972
DE_182,0.002852155135742241
DE_183,0.0016657568205544972
DE_184,0.0016657568205544972
DE_188,0.0016657568205544972
DE_189,0.0016657568205544972
DE_19,0.0016657568205544972
DE_190,0.0016657568205544972
DE_191,0.002723504389081251
DE_192,0.0006268292846199596
DE_193,0.002723504389081251
DE_194,0.002723504389081251
DE_196,0.0016657568205544972
DE_197,0.0016657568205544972
DE_198,0.0016657568205544972
DE_199,0.0016657568205544972
DE_20,0.0016657568205544972
DE_200,0.0016657568205544972
DE_201,0.0016657568205544972
DE_202,0.0016657568205544972
DE_203,0.0016657568205544972
DE_204,0.0016657568205544972
DE_205,0.0016657568205544972
DE_206,0.0016657568205544972
DE_207,0.002326645603274168
DE_208,0.002326645603274168
DE_209,0.002326645603274168
DE_21,0.0016657568205544972
DE_210,0.002326645603274168
DE_211,0.0033903581045075745
DE_213,0.0016657568205544972
DE_214,0.0033903581045075745
DE_215,0.002723504389081251
DE_216,0.002723504389081251
DE_217,0.002723504389081251
DE_218,0.0016657568205544972
DE_219,0.002723504389081251
DE_22,0.004123844933566646
DE_220,0.002723504389081251
DE_221,0.002326645603274168
DE_222,0.002326645603274168
DE_223,0.0016657568205544972
DE_224,0.0006268292846199596
DE_225,0.0006268292846199596
DE_226,0.0006268292846199596
DE_227,0.0006268292846199596
DE_228,0.0006268292846199596
DE_229,0.00023926826708817252
DE_23,0.004123844933566646
DE_230,0.00023926826708817252
DE_231,0.00023926826708817252
DE_232,0.00023926826708817252
DE_233,0.00023926826708817252
DE_234,0.0006268292846199596
DE_235,0.0006268292846199596
DE_236,0.0006268292846199596
DE_237,0.0006268292846199596
DE_238,0.00023926826708817252
DE_239,0.0008188800596829533
DE_24,0.004123844933566646
DE_240,0.0008188800596829533
DE_241,0.0008188800596829533
DE_242,0.0008188800596829533
DE_245,0.0008188800596829533
DE_246,0.00023926826708817252
DE_247,0.0006268292846199596
DE_248,0.0006268292846199596
DE_249,0.00023926826708817252
DE_25,0.004123844933566646
DE_250,0.00023926826708817252
DE_251,0.0006268292846199596
DE_252,0.0006268292846199596
DE_253,0.0006268292846199596
DE_254,0.015361877509124688
DE_255,0.056311100498426886
DE_257,0.0006268292846199596
DE_258,0.0016657568205544972
DE_259,0.0016657568205544972
DE_26,0.004123844933566646
DE_260,0.0016657568205544972
DE_261,0.0016657568205544972
DE_262,0.0016657568205544972
DE_263,0.0016657568205544972
DE_264,0.0016657568205544972
DE_265,0.0016657568205544972
DE_266,0.0016657568205544972
DE_267,0.0016657568205544972
DE_268,0.0016657568205544972
DE_269,0.0016657568205544972
DE_27,0.009174181870645158
DE_270,0.0016657568205544972
DE_271,0.0016657568205544972
DE_272,0.0016657568205544972
DE_273,0.0016657568205544972
DE_274,0.0016657568205544972
DE_275,0.0016657568205544972
DE_276,0.0016657568205544972
DE_277,0.0016657568205544972
DE_278,0.0016657568205544972
DE_279,0.0016657568205544972
DE_28,0.004123844933566646
DE_280,0.0016657568205544972
DE_281,0.0016657568205544972
DE_282,0.0006268292846199596
DE_283,0.0016657568205544972
DE_284,0.0006268292846199596
DE_285,0.0006268292846199596
DE_286,0.0006268292846199596
DE_287,0.0016657568205544972
DE_288,0.0006268292846199596
DE_289,0.0016657568205544972
DE_29,0.009174181870645158
DE_290,0.0021754259891352923
DE_291,0.0016657568205544972
DE_292,0.0016657568205544972
DE_293,0.0016657568205544972
DE_294,0.0016657568205544972
DE_295,0.0016657568205544972
DE_296,0.0016657568205544972
DE_297,0.0016657568205544972
DE_298,0.0016657568205544972
DE_299,0.0016657568205544972
DE_30,0.009174181870645158
DE_300,0.0016657568205544972
DE_301,0.0016657568205544972
DE_302,0.0016657568205544972
DE_303,0.0016657568205544972
DE_304,0.0016657568205544972
DE_305,0.0016657568205544972
DE_306,0.0016657568205544972
DE_307,0.0016657568205544972
DE_308,0.0006268292846199596
DE_309,0.0016657568205544972
DE_31,0.004123844933566646
DE_310,0.0016657568205544972
DE_311,0.0016657568205544972
DE_312,0.00023926826708817252
DE_313,0.00023926826708817252
