date,1,2,3,4,5
2019-01-01 00:00:00,15.52216734,18.86832212,18.06068421,15.17999916,15.17999916
2019-01-01 00:05:00,37.11822614,45.11990061,43.18859257,36.2999979,36.2999979
2019-01-01 00:10:00,58.71428495,71.3714791,68.31650092,57.41999664,57.41999664
2019-01-01 00:15:00,33.40640391,40.60791101,38.86973375,32.66999848,32.66999848
2019-01-01 00:20:00,8.098522857999999,9.844342912,9.42296657,7.920000315,7.920000315
2019-01-01 00:25:00,7.423645819,9.023980839,8.6377192,7.260000157,7.260000157
2019-01-01 00:30:00,6.74876878,8.203618767,7.85247183,6.6,6.6
2019-01-01 00:35:00,6.073892009,7.383257021,7.067224771,5.940000105,5.940000105
2019-01-01 00:40:00,5.399015239,6.562895274,6.281977713,5.28000021,5.28000021
2019-01-01 00:45:00,5.736453356,6.973075822,6.67460093,5.609999895,5.609999895
2019-01-01 00:50:00,6.073891473,7.383256369,7.067224147,5.93999958,5.93999958
2019-01-01 00:55:00,4.386699546,5.3323520030000005,5.104106502,4.289999843,4.289999843
2019-01-01 01:00:00,2.699507619,3.281447637,3.140988857,2.640000105,2.640000105
2019-01-01 01:05:00,2.699507619,3.281447637,3.140988857,2.640000105,2.640000105
2019-01-01 01:10:00,2.699507619,3.281447637,3.140988857,2.640000105,2.640000105
2019-01-01 01:15:00,2.362069167,2.871266683,2.74836525,2.3100000919999997,2.3100000919999997
2019-01-01 01:20:00,2.024630714,2.461085728,2.355741642,1.980000079,1.980000079
2019-01-01 01:25:00,2.699507552,3.2814475560000003,3.1409887789999997,2.6400000390000002,2.6400000390000002
2019-01-01 01:30:00,3.37438439,4.101809384,3.926235915,3.3,3.3
2019-01-01 01:35:00,2.3620691000000003,2.8712666010000003,2.7483651719999997,2.310000026,2.310000026
2019-01-01 01:40:00,1.34975381,1.640723819,1.5704944280000002,1.320000052,1.320000052
2019-01-01 01:45:00,0.674876905,0.8203619090000001,0.7852472140000001,0.660000026,0.660000026
2019-01-01 01:50:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 01:55:00,0.0,0.0,0.0,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0
